E/B/M_three.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_three.wt.cluster.cov,E/B/M_three.mut.cluster.cov,intron_junction,Tcells_three.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_three.wt.cluster.cov,Tcells_three.mut.cluster.cov,PreB_three.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_three.wt.cluster.cov,PreB_three.mut.cluster.cov,DC_three.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_three.wt.cluster.cov,DC_three.mut.cluster.cov,HSPC_three.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_three.wt.cluster.cov,HSPC_three.mut.cluster.cov,IMP_three.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_three.wt.cluster.cov,IMP_three.mut.cluster.cov,Bcells_three.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_three.wt.cluster.cov,Bcells_three.mut.cluster.cov,NP_three.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_three.wt.cluster.cov,NP_three.mut.cluster.cov,Mat_Mono_three.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_three.wt.cluster.cov,Mat_Mono_three.mut.cluster.cov,MonoDC_three.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_three.wt.cluster.cov,MonoDC_three.mut.cluster.cov,MkP_three.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_three.wt.cluster.cov,MkP_three.mut.cluster.cov,MEP_three.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_three.wt.cluster.cov,MEP_three.mut.cluster.cov,EP_three.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_three.wt.cluster.cov,EP_three.mut.cluster.cov,None_three.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_three.wt.cluster.cov,None_three.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,0,chr21:46649739:46663382:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,1,1,1,6,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,1,4,NA,0,0,0,0,3,NA,1,0,1,1,6,NA,0,1,1,2,10,-0.794929874869888,1,12,13,2,55,NA,0,0,0,0,4,chr21,46649739,46663382,+,46649739,46663382,clu_2876,clu_2895,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:46649739:46658744:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,0,0,0,0,NA,0,6,6,0,6,NA,1,0,1,1,0,NA,0,2,2,0,3,0.810930216216329,2,9,11,4,13,NA,1,4,5,1,4,1.25276296849537,2,14,16,3,16,-0.405465108108164,3,28,31,4,42,1.42358070080784,4,77,81,15,128,NA,0,9,9,0,17,chr21,46649739,46658744,+,46649739,46658744,clu_2876,clu_2891,13,151,164,NA,NA,NA,NA,NA,0.249877501224988,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46649739:46652844:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,-1.70474809223843,0,0,0,0,2,NA,0,0,0,0,0,-2.01490302054226,0,0,0,0,1,Inf,0,2,2,0,5,-0.693147180559945,1,6,7,1,13,NA,0,1,1,0,1,chr21,46649739,46652844,+,46649739,46652844,clu_2876,clu_2888,9,48,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46649739:46661799:+,NA,0,0,0,0,0,NA,1,1,2,1,1,NA,0,2,2,0,4,NA,1,1,2,1,1,NA,2,7,9,2,8,NA,0,0,0,0,0,NA,0,1,1,0,1,Inf,2,9,11,2,10,NA,2,5,7,2,5,Inf,1,7,8,3,8,-1.46633706879343,7,54,61,10,67,-1.50407739677627,13,164,177,14,192,NA,0,16,16,0,17,chr21,46649739,46661799,+,46649739,46661799,clu_2876,clu_2894,2,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46635763:46636438:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,2,NA,0,0,0,0,3,NA,0,0,0,0,0,NA,0,0,0,0,0,-1.05605267424931,0,0,0,0,0,NA,0,0,0,0,0,-0.864997437486605,0,0,0,0,1,Inf,0,0,0,0,4,-0.120864702193792,1,4,5,2,19,NA,0,2,2,0,3,chr21,46635763,46636438,+,46635763,46636438,clu_2865,clu_2875,5,21,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:46635763:46636895:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,0,0,0,0,NA,0,0,0,0,6,NA,0,0,0,1,0,NA,0,1,1,0,3,1.05605267424931,2,2,4,4,13,NA,0,0,0,1,4,0.864997437486605,1,1,2,3,16,-Inf,0,8,8,4,42,0.120864702193792,6,32,38,15,128,NA,0,3,3,0,17,chr21,46635763,46636895,+,46635763,46636895,clu_2865,clu_2876,62,514,576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46442573:46445283:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,3,3,0,4,NA,0,0,0,0,0,NA,1,0,1,1,0,NA,1,0,1,2,0,NA,0,0,0,0,0,NA,0,2,2,0,2,NA,0,11,11,0,14,Inf,1,14,15,1,16,NA,0,2,2,0,3,chr21,46442573,46445283,+,46442573,46445283,clu_2821,clu_2831,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:46442573:46443809:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,0,6,NA,0,0,0,1,0,NA,0,0,0,0,3,NA,0,1,1,4,13,NA,0,0,0,1,4,NA,0,1,1,3,16,NA,1,3,4,4,42,-Inf,1,2,3,15,128,NA,0,1,1,0,17,chr21,46442573,46443809,+,46442573,46443809,clu_2821,clu_2828,3,32,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46287123:46291333:+,NA,0,0,0,0,0,NA,0,0,0,1,1,NA,0,2,2,0,4,NA,0,0,0,1,1,-Inf,0,1,1,2,8,NA,0,0,0,0,0,NA,0,0,0,0,1,-Inf,0,1,1,2,10,NA,0,0,0,2,5,2.63905732961526,2,1,3,3,8,0.576736828715534,3,13,16,10,67,-0.797287439812542,1,28,29,14,192,NA,0,1,1,0,17,chr21,46287123,46291333,+,46287123,46291333,clu_2739,clu_2742,29,267,296,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:46287123:46296161:+,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,1,3,4,1,3,NA,0,2,2,0,2,Inf,0,8,8,0,9,NA,2,0,2,2,0,NA,0,4,4,0,5,Inf,6,23,29,9,27,NA,0,9,9,0,9,-2.63905732961526,2,19,21,3,23,-0.576736828715534,14,82,96,14,83,0.797287439812542,36,325,361,37,333,NA,0,38,38,0,40,chr21,46287123,46296161,+,46287123,46296161,clu_2739,clu_2744,6,47,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5142668:5143221:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,1,1,1,1,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,12,12,0,13,-Inf,3,56,59,3,58,NA,0,8,8,0,9,chr21,5142668,5143221,-,5143221,5142668,clu_2948,clu_2977,3,79,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5142686:5143221:-,NA,0,0,0,0,0,NA,2,0,2,2,0,NA,0,1,1,0,1,NA,0,1,1,0,1,NA,2,3,5,2,3,NA,0,0,0,0,0,-Inf,1,3,4,1,4,NA,3,2,5,3,2,NA,1,6,7,1,7,NA,3,9,12,3,11,NA,3,29,32,3,31,Inf,8,53,61,8,58,NA,0,13,13,0,13,chr21,5142686,5143221,-,5143221,5142686,clu_2948,clu_2978,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,2,2,0,2,chr21:25729801:25735486:-,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,1,11,12,1,11,NA,5,11,16,5,11,NA,10,49,59,10,49,NA,1,2,3,1,2,-Inf,3,20,23,3,20,NA,15,38,53,15,38,-Inf,5,26,31,5,26,-Inf,11,103,114,11,104,-Inf,59,389,448,61,394,-Inf,79,1186,1265,79,1189,NA,6,181,187,6,181,chr21,25729801,25735486,-,25735486,25729801,clu_273,clu_275,23,120,143,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,2,chr21:25735030:25735486:-,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,1,1,1,12,NA,0,0,0,5,11,NA,0,1,1,9,47,NA,0,0,0,1,0,Inf,0,1,1,2,22,NA,1,3,4,14,39,NA,0,0,0,5,26,Inf,0,2,2,10,105,Inf,0,10,10,60,380,Inf,8,62,70,76,1153,NA,1,8,9,6,173,chr21,25735030,25735486,-,25735486,25735030,clu_273,clu_282,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25735389:25735486:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,Inf,0,0,0,0,0,Inf,0,1,1,0,1,Inf,0,1,1,0,3,Inf,0,0,0,1,5,NA,0,2,2,0,3,chr21,25735389,25735486,-,25735486,25735389,clu_273,clu_283,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,2,chr21:5127950:5128213:-,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,1,11,NA,0,0,0,5,11,NA,0,0,0,10,49,NA,0,0,0,1,2,NA,0,0,0,3,20,NA,0,0,0,15,38,NA,0,0,0,5,26,-Inf,0,1,1,11,104,0.969751167838572,2,5,7,61,394,-Inf,0,3,3,79,1189,NA,0,0,0,6,181,chr21,5127950,5128213,-,5128213,5127950,clu_2925,clu_2953,196,2018,2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5125992:5128213:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,2,2,0,4,-0.969751167838572,0,1,1,0,4,Inf,0,4,4,1,17,NA,0,2,2,0,4,chr21,5125992,5128213,-,5128213,5125992,clu_2925,clu_2950,2,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,2,chr21:5121111:5121710:-,NA,0,0,0,1,0,NA,0,0,0,0,0,Inf,0,0,0,1,12,NA,0,0,0,5,12,Inf,0,0,0,10,49,NA,0,0,0,1,2,Inf,0,0,0,3,21,0.0800427076735364,0,1,1,16,38,NA,0,1,1,5,26,Inf,0,0,0,11,104,Inf,0,1,1,60,397,-0.727649437291708,0,3,3,79,1213,-1.41706601978664,0,0,0,6,184,chr21,5121111,5121710,-,5121710,5121111,clu_2907,clu_2936,10,88,98,NA,0.258637413625864,0.132218677813222,NA,NA,0.877141228587714,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5118847:5121710:-,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,0,0,0,1,-Inf,0,0,0,0,0,NA,0,0,0,0,0,-Inf,1,0,1,1,1,0.220542769614152,0,0,0,0,1,-Inf,0,0,0,0,0,-Inf,0,0,0,0,0,-0.714053865379259,0,1,1,0,13,0.868741177140843,0,2,2,3,58,0.674219170674426,0,1,1,0,9,chr21,5118847,5121710,-,5121710,5118847,clu_2907,clu_2928,168,1800,1968,0.457245427545725,0.0773492265077349,0.235507644923551,0.0988490115098849,NA,0.562044379556204,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5121207:5121710:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,0,0,NA,0,0,0,0,0,NA,0,2,2,0,4,-1.16420957115392,0,3,3,0,4,Inf,1,13,14,1,17,NA,0,2,2,0,4,chr21,5121207,5121710,-,5121710,5121207,clu_2907,clu_2938,1,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,2,chr21:5120889:5121710:-,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,1,12,NA,0,1,1,5,12,NA,0,2,2,10,49,NA,0,1,1,1,1,NA,0,0,0,3,22,Inf,1,0,1,16,40,NA,0,1,1,5,25,NA,1,4,5,10,104,0.466619531261495,1,17,18,61,403,-1.09082716862589,2,28,30,77,1220,Inf,0,6,6,6,185,chr21,5120889,5121710,-,5121710,5120889,clu_2907,clu_2934,8,58,66,NA,0.155468445315547,NA,NA,NA,0.013479865201348,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,2,2,0,2,chr21:5120854:5121710:-,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,1,11,12,1,12,NA,5,11,16,5,11,NA,9,46,55,9,47,NA,1,0,1,1,0,NA,2,21,23,2,22,-Inf,11,32,43,14,39,NA,5,25,30,5,26,NA,10,103,113,10,105,NA,58,355,413,60,380,-0.935657534365005,60,1037,1097,76,1153,Inf,5,157,162,6,173,chr21,5120854,5121710,-,5121710,5120854,clu_2907,clu_2933,2,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,2,2,0,2,chr21:5116481:5121710:-,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,1,12,13,1,12,NA,5,12,17,5,12,NA,10,49,59,10,49,NA,1,2,3,1,2,NA,3,21,24,3,21,-Inf,16,37,53,16,38,Inf,5,25,30,5,26,NA,11,104,115,11,104,Inf,60,396,456,60,397,NA,79,1210,1289,79,1213,NA,6,184,190,6,184,chr21,5116481,5121710,-,5121710,5116481,clu_2907,clu_2915,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,2,chr21:46318961:46322638:-,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,1,12,NA,0,0,0,5,11,NA,0,0,0,9,47,NA,0,0,0,1,0,NA,0,0,0,2,22,NA,0,1,1,14,39,NA,0,0,0,5,26,NA,0,0,0,10,105,NA,1,2,3,60,380,NA,0,10,10,76,1153,NA,0,0,0,6,173,chr21,46318961,46322638,-,46322638,46318961,clu_2763,clu_2771,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46318220:46322638:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,2,3,2,3,NA,1,13,14,1,22,NA,0,1,1,0,2,chr21,46318220,46322638,-,46322638,46318220,clu_2763,clu_2770,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46317348:46318011:-,NA,0,0,0,0,0,NA,0,0,0,2,0,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,2,3,NA,0,0,0,0,0,NA,0,1,1,1,4,NA,0,0,0,3,2,NA,0,0,0,1,7,NA,0,1,1,3,11,NA,0,1,1,3,31,Inf,0,2,2,8,58,NA,0,0,0,0,13,chr21,46317348,46318011,-,46318011,46317348,clu_2756,clu_2769,0,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46317268:46318011:-,NA,0,0,0,0,0,NA,0,0,0,2,0,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,2,3,NA,0,0,0,0,0,NA,0,0,0,1,4,NA,0,0,0,3,2,NA,0,1,1,1,7,NA,0,1,1,3,11,NA,0,1,1,3,31,-Inf,0,3,3,8,58,NA,0,0,0,0,13,chr21,46317268,46318011,-,46318011,46317268,clu_2756,clu_2768,1,21,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5127203:5127897:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,1,1,1,1,NA,0,0,0,0,0,NA,0,0,0,0,1,Inf,0,0,0,0,0,Inf,0,0,0,0,0,NA,0,2,2,0,5,Inf,0,2,2,0,8,Inf,0,11,11,1,22,NA,0,2,2,0,6,chr21,5127203,5127897,-,5127897,5127203,clu_2920,clu_2951,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
