E/B/M_three.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_three.wt.cluster.cov,E/B/M_three.mut.cluster.cov,intron_junction,Tcells_three.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_three.wt.cluster.cov,Tcells_three.mut.cluster.cov,PreB_three.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_three.wt.cluster.cov,PreB_three.mut.cluster.cov,DC_three.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_three.wt.cluster.cov,DC_three.mut.cluster.cov,HSPC_three.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_three.wt.cluster.cov,HSPC_three.mut.cluster.cov,IMP_three.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_three.wt.cluster.cov,IMP_three.mut.cluster.cov,Bcells_three.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_three.wt.cluster.cov,Bcells_three.mut.cluster.cov,NP_three.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_three.wt.cluster.cov,NP_three.mut.cluster.cov,Mat_Mono_three.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_three.wt.cluster.cov,Mat_Mono_three.mut.cluster.cov,MonoDC_three.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_three.wt.cluster.cov,MonoDC_three.mut.cluster.cov,MkP_three.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_three.wt.cluster.cov,MkP_three.mut.cluster.cov,MEP_three.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_three.wt.cluster.cov,MEP_three.mut.cluster.cov,EP_three.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_three.wt.cluster.cov,EP_three.mut.cluster.cov,None_three.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_three.wt.cluster.cov,None_three.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,0,chr21:31659786:31663794:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,4,NA,0,2,2,0,5,NA,0,0,0,0,2,NA,0,2,2,0,2,NA,1,1,2,2,1,NA,5,9,14,13,24,NA,1,3,4,1,6,NA,1,7,8,2,15,Inf,1,8,9,3,25,Inf,1,24,25,1,69,NA,1,2,3,2,7,chr21,31659786,31663794,+,31659786,31663794,clu_619,clu_615,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,4,5,chr21:31659786:31663789:+,NA,0,0,0,3,2,NA,0,0,0,2,5,NA,0,0,0,6,74,NA,0,0,0,14,68,NA,0,0,0,47,230,NA,0,0,0,2,5,NA,0,1,1,14,81,NA,0,0,0,52,211,NA,0,0,0,18,97,NA,0,0,0,61,563,-Inf,1,1,2,296,2047,-Inf,0,11,11,693,9266,NA,0,1,1,28,1503,chr21,31659786,31663789,+,31659786,31663789,clu_619,clu_614,3,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:15385689:15390577:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,2,2,1,8,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-0.424883193965266,2,17,19,4,43,NA,0,0,0,0,1,NA,0,1,1,0,2,NA,0,0,0,0,1,chr21,15385689,15390577,-,15390577,15385689,clu_70,clu_77,2,20,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:15370911:15390577:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,-Inf,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,0.424883193965266,0,0,0,0,1,NA,1,2,3,1,3,NA,0,4,4,0,12,NA,0,0,0,0,0,chr21,15370911,15390577,-,15390577,15370911,clu_70,clu_74,3,37,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,5,chr21:31685240:31685397:-,NA,0,0,0,2,0,NA,0,0,0,0,1,NA,0,0,0,6,43,NA,0,1,1,23,51,NA,0,0,0,30,155,NA,0,0,0,3,3,NA,0,0,0,9,36,NA,0,0,0,37,115,NA,0,0,0,15,80,NA,0,1,1,46,354,-Inf,0,1,1,152,1287,NA,0,2,2,325,4790,NA,0,1,1,12,791,chr21,31685240,31685397,-,31685397,31685240,clu_649,clu_649,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:31685174:31685397:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,1,3,4,1,6,NA,1,11,12,1,14,NA,0,3,3,0,3,chr21,31685174,31685397,-,31685397,31685174,clu_649,clu_648,0,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:29069502:29073530:-,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,1,9,Inf,1,0,1,3,6,NA,0,5,5,3,33,NA,0,0,0,0,1,NA,0,0,0,5,9,NA,0,0,0,5,16,NA,0,0,0,3,9,Inf,0,1,1,8,43,Inf,1,3,4,25,223,Inf,2,32,34,75,953,Inf,0,6,6,4,136,chr21,29069502,29073530,-,29073530,29069502,clu_538,clu_535,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:29067705:29073530:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,5,NA,0,0,0,3,5,Inf,0,1,1,3,13,NA,0,0,0,0,0,NA,0,0,0,4,5,NA,0,0,0,1,8,NA,0,0,0,3,6,NA,0,1,1,5,23,Inf,0,10,10,17,128,Inf,2,18,20,54,600,NA,0,10,10,3,84,chr21,29067705,29073530,-,29073530,29067705,clu_538,clu_532,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,1,1,0,chr21:29071988:29073530:-,NA,0,0,0,0,0,NA,0,1,1,0,1,Inf,0,3,3,0,3,NA,3,2,5,3,2,NA,6,22,28,6,22,NA,0,0,0,0,0,NA,1,7,8,1,7,NA,3,11,14,3,11,NA,5,12,17,5,12,Inf,8,56,64,8,56,Inf,23,158,181,23,159,-0.612429090546105,40,690,730,40,694,Inf,0,125,125,0,125,chr21,29071988,29073530,-,29073530,29071988,clu_538,clu_540,1,14,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,3,4,chr21:29070337:29073530:-,NA,0,0,0,2,0,NA,0,0,0,0,2,-Inf,0,0,0,5,43,-Inf,0,0,0,23,49,-Inf,0,0,0,31,162,NA,0,0,0,2,2,NA,0,0,0,8,43,NA,1,0,1,35,122,NA,0,0,0,15,81,-Inf,0,1,1,45,361,-Inf,0,3,3,156,1318,-0.0176444639797088,0,2,2,335,4967,-Inf,0,1,1,12,804,chr21,29070337,29073530,-,29073530,29070337,clu_538,clu_539,661,7683,8344,NA,0.980880191198088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:32603288:32604120:-,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,1,8,NA,0,0,0,3,4,NA,0,0,0,3,22,NA,0,0,0,0,0,NA,0,0,0,4,6,NA,0,1,1,2,13,NA,0,1,1,3,10,NA,0,0,0,7,31,-Inf,0,5,5,21,183,-Inf,2,17,19,69,789,NA,0,4,4,3,120,chr21,32603288,32604120,-,32604120,32603288,clu_752,clu_762,2,17,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:32603292:32604120:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,6,7,1,8,NA,0,2,2,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,2,26,28,4,43,Inf,0,1,1,0,1,Inf,0,1,1,0,2,NA,0,1,1,0,1,chr21,32603292,32604120,-,32604120,32603292,clu_752,clu_763,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,0,chr21:32609954:32612104:-,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,3,-Inf,0,0,0,3,3,Inf,0,1,1,6,21,NA,0,0,0,0,0,NA,0,0,0,1,10,NA,0,1,1,3,10,NA,0,0,0,5,12,Inf,0,1,1,8,56,-1.11696142733631,1,0,1,23,158,0.237588127132866,0,8,8,40,693,Inf,0,1,1,0,128,chr21,32609954,32612104,-,32612104,32609954,clu_769,clu_771,4,47,51,NA,0.806071939280607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,5,chr21:32610005:32612104:-,NA,0,0,0,2,0,NA,0,0,0,0,2,NA,0,0,0,5,45,Inf,0,0,0,24,51,-Inf,0,0,0,33,168,NA,0,0,0,3,2,-Inf,0,0,0,9,44,-Inf,0,1,1,39,125,NA,0,0,0,16,82,-Inf,0,1,1,48,372,0.251314428280906,0,0,0,153,1344,0.105115537704617,0,3,3,339,5090,-Inf,0,1,1,12,840,chr21,32610005,32612104,-,32612104,32610005,clu_769,clu_773,126,1373,1499,NA,0.879771202287977,0.786232137678623,NA,NA,0.00765992340076604,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,5,7,2,5,chr21:32607716:32612104:-,NA,2,0,2,2,0,NA,0,2,2,0,2,NA,4,46,50,5,46,NA,24,52,76,24,52,NA,31,163,194,31,164,NA,3,3,6,3,3,Inf,9,41,50,9,41,Inf,38,120,158,38,121,NA,15,79,94,15,79,NA,48,355,403,48,359,Inf,157,1316,1473,158,1323,-0.608445889004558,333,4999,5332,335,5014,Inf,12,823,835,12,827,chr21,32607716,32612104,-,32612104,32607716,clu_769,clu_766,2,21,23,NA,0.720492795072049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:32601973:32603160:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,1,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,2,1,NA,0,0,0,0,0,Inf,0,1,1,0,2,Inf,0,4,4,0,5,-0.218002151813791,0,19,19,0,29,Inf,0,5,5,0,5,chr21,32601973,32603160,-,32603160,32601973,clu_750,clu_756,2,40,42,NA,0.820911790882091,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:32602367:32603160:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,8,9,1,8,-Inf,0,1,1,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,1,31,32,5,45,-Inf,0,1,1,0,1,0.0104348772925795,0,2,2,0,2,-Inf,0,1,1,0,1,chr21,32602367,32603160,-,32603160,32602367,clu_750,clu_757,92,828,920,NA,0.991310086899131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:32582415:32603160:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,2,1,3,2,1,NA,0,0,0,0,0,Inf,0,1,1,0,2,Inf,0,1,1,0,5,Inf,0,10,10,0,29,Inf,0,0,0,0,5,chr21,32582415,32603160,-,32603160,32582415,clu_750,clu_744,0,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:32270529:32274829:-,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,1,8,9,1,8,NA,3,4,7,3,4,NA,3,22,25,3,22,NA,0,0,0,0,0,NA,4,6,10,4,6,NA,2,12,14,2,13,NA,3,9,12,3,10,NA,7,31,38,7,31,-Inf,21,178,199,21,183,-Inf,67,772,839,69,789,NA,3,116,119,3,120,chr21,32270529,32274829,-,32274829,32270529,clu_680,clu_682,90,1087,1177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:32269803:32274829:-,NA,0,2,2,0,2,NA,0,0,0,0,0,NA,1,9,10,1,9,NA,2,6,8,3,6,NA,3,28,31,3,33,NA,0,1,1,0,1,NA,5,8,13,5,9,NA,5,15,20,5,16,NA,3,9,12,3,9,NA,8,42,50,8,43,Inf,24,216,240,25,223,Inf,71,907,978,75,953,NA,4,129,133,4,136,chr21,32269803,32274829,-,32274829,32269803,clu_680,clu_681,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,5,chr21:29064836:29064967:-,NA,0,0,0,2,0,NA,0,0,0,0,1,NA,0,0,0,6,43,NA,0,0,0,23,51,NA,0,1,1,30,155,NA,0,0,0,3,3,NA,0,0,0,9,36,-Inf,0,0,0,37,115,NA,0,0,0,15,80,Inf,0,0,0,46,354,Inf,0,2,2,152,1287,Inf,0,5,5,325,4790,Inf,0,0,0,12,791,chr21,29064836,29064967,-,29064967,29064836,clu_499,clu_519,1,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,1,1,0,chr21:29062556:29064967:-,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,3,3,0,3,-Inf,3,3,6,3,3,NA,6,20,26,6,21,NA,0,0,0,0,0,NA,1,10,11,1,10,Inf,3,9,12,3,10,NA,5,12,17,5,12,-2.10191439753189,8,55,63,8,56,Inf,22,158,180,23,158,Inf,40,685,725,40,693,Inf,0,127,127,0,128,chr21,29062556,29064967,-,29064967,29062556,clu_499,clu_511,2,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,3,4,chr21:29063530:29064967:-,NA,0,0,0,2,0,NA,0,0,0,0,2,NA,0,0,0,5,43,Inf,1,0,1,23,49,NA,0,0,0,31,162,NA,0,0,0,2,2,NA,0,0,0,8,43,1.26943002098058,0,1,1,35,122,NA,0,0,0,15,81,0.997731063814329,1,1,2,45,361,-Inf,0,3,3,156,1318,-Inf,0,9,9,335,4967,-Inf,0,1,1,12,804,chr21,29063530,29064967,-,29064967,29063530,clu_499,clu_517,668,7932,8600,NA,0.380836191638084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,5,chr21:29061336:29064967:-,NA,0,0,0,2,0,NA,0,0,0,0,1,NA,0,1,1,6,43,-Inf,0,0,0,23,51,NA,0,0,0,30,155,NA,0,0,0,3,3,NA,0,0,0,9,36,NA,0,0,0,37,115,NA,0,0,0,15,80,Inf,0,2,2,46,354,Inf,0,2,2,152,1287,Inf,1,8,9,325,4790,NA,0,1,1,12,791,chr21,29061336,29064967,-,29064967,29061336,clu_499,clu_494,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:32603288:32604124:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,0,0,Inf,0,0,0,0,0,NA,2,10,12,2,14,Inf,0,0,0,0,0,-0.304225767137539,0,0,0,0,0,Inf,0,0,0,0,0,chr21,32603288,32604124,-,32604124,32603288,clu_753,clu_762,2,29,31,NA,0.739482605173948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:32603292:32604124:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,-Inf,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,1,1,0,1,-Inf,0,1,1,1,3,0.304225767137539,0,8,8,0,12,-Inf,0,0,0,0,0,chr21,32603292,32604124,-,32604124,32603292,clu_753,clu_763,114,1159,1273,NA,0.739482605173948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:32269117:32270406:-,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,1,9,NA,0,0,0,3,6,Inf,0,0,0,3,33,NA,0,0,0,0,1,NA,0,1,1,5,9,Inf,0,1,1,5,16,NA,0,0,0,3,9,Inf,0,0,0,8,43,-Inf,0,4,4,25,223,Inf,2,14,16,75,953,NA,0,1,1,4,136,chr21,32269117,32270406,-,32270406,32269117,clu_677,clu_678,1,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:32269803:32270406:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,Inf,0,3,3,1,6,-Inf,0,3,3,1,14,NA,0,0,0,0,3,chr21,32269803,32270406,-,32270406,32269803,clu_677,clu_681,89,1083,1172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
