E/B/M_three.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_three.wt.cluster.cov,E/B/M_three.mut.cluster.cov,intron_junction,Tcells_three.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_three.wt.cluster.cov,Tcells_three.mut.cluster.cov,PreB_three.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_three.wt.cluster.cov,PreB_three.mut.cluster.cov,DC_three.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_three.wt.cluster.cov,DC_three.mut.cluster.cov,HSPC_three.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_three.wt.cluster.cov,HSPC_three.mut.cluster.cov,IMP_three.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_three.wt.cluster.cov,IMP_three.mut.cluster.cov,Bcells_three.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_three.wt.cluster.cov,Bcells_three.mut.cluster.cov,NP_three.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_three.wt.cluster.cov,NP_three.mut.cluster.cov,Mat_Mono_three.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_three.wt.cluster.cov,Mat_Mono_three.mut.cluster.cov,MonoDC_three.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_three.wt.cluster.cov,MonoDC_three.mut.cluster.cov,MkP_three.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_three.wt.cluster.cov,MkP_three.mut.cluster.cov,MEP_three.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_three.wt.cluster.cov,MEP_three.mut.cluster.cov,EP_three.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_three.wt.cluster.cov,EP_three.mut.cluster.cov,None_three.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_three.wt.cluster.cov,None_three.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,0,chr21:36320303:36336873:+,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,1,4,NA,0,0,0,0,0,NA,0,0,0,0,1,Inf,0,0,0,0,2,NA,0,0,0,2,3,NA,0,0,0,2,9,Inf,0,2,2,1,27,Inf,0,3,3,12,85,Inf,0,0,0,0,12,chr21,36320303,36336873,+,36320303,36336873,clu_1218,clu_1262,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36337946:36338778:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,0,0,NA,0,0,0,0,1,NA,0,1,1,0,1,NA,0,2,2,0,4,Inf,0,3,3,0,5,Inf,0,1,1,0,2,chr21,36337946,36338778,+,36337946,36338778,clu_1231,clu_1267,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36337946:36338773:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,1,NA,0,2,2,0,4,-Inf,0,2,2,0,5,-Inf,0,1,1,0,2,chr21,36337946,36338773,+,36337946,36338773,clu_1231,clu_1266,32,362,394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36071057:36072173:+,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,0,7,7,0,8,NA,0,0,0,0,0,NA,1,1,2,1,1,NA,0,0,0,0,0,NA,0,2,2,0,2,NA,2,13,15,2,14,NA,0,1,1,0,1,NA,0,15,15,1,16,-0.742627237823315,3,38,41,3,38,Inf,18,199,217,18,201,Inf,1,39,40,1,40,chr21,36071057,36072173,+,36071057,36072173,clu_1214,clu_1248,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:36071057:36072445:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,4,5,1,4,NA,3,8,11,3,8,NA,3,19,22,3,19,NA,0,1,1,0,1,NA,0,2,2,0,2,NA,18,43,61,18,43,NA,2,4,6,2,4,NA,5,42,47,5,42,0.742627237823315,23,145,168,24,148,-Inf,72,794,866,72,799,-Inf,1,143,144,1,144,chr21,36071057,36072445,+,36071057,36072445,clu_1214,clu_1249,128,1206,1334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36345031:36356619:+,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,2,7,9,2,7,NA,0,0,0,0,0,NA,2,2,4,2,2,NA,0,1,1,0,1,NA,0,2,2,0,2,Inf,2,19,21,3,20,NA,0,2,2,0,2,-Inf,2,18,20,2,18,NA,5,39,44,5,40,Inf,19,238,257,19,246,Inf,1,47,48,1,48,chr21,36345031,36356619,+,36345031,36356619,clu_1238,clu_1279,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36345031:36349310:+,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,2,5,7,2,5,NA,0,0,0,0,0,NA,2,1,3,2,1,NA,0,1,1,0,1,NA,0,2,2,0,2,-Inf,2,18,20,2,19,NA,0,2,2,0,2,Inf,2,15,17,2,15,NA,3,36,39,3,37,-Inf,17,210,227,18,217,-Inf,1,42,43,1,46,chr21,36345031,36349310,+,36345031,36349310,clu_1238,clu_1276,26,315,341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:34102912:34103496:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,1,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,2,NA,0,0,0,1,6,NA,0,1,1,1,20,NA,0,4,4,9,67,NA,0,0,0,0,10,chr21,34102912,34103496,+,34102912,34103496,clu_1131,clu_1160,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:34102912:34125340:+,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,2,7,9,2,7,NA,0,0,0,0,0,NA,2,2,4,2,2,NA,0,0,0,0,0,NA,0,2,2,0,2,NA,2,17,19,2,18,NA,0,1,1,0,1,NA,2,19,21,2,19,NA,4,39,43,4,39,NA,18,229,247,18,234,NA,1,46,47,1,47,chr21,34102912,34125340,+,34102912,34125340,clu_1131,clu_1168,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36337006:36337731:+,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,2,7,NA,0,0,0,0,0,NA,0,0,0,2,2,NA,0,0,0,0,1,NA,0,0,0,0,2,2.2512917986065,1,1,2,3,20,NA,0,0,0,0,2,NA,0,0,0,2,18,-Inf,0,1,1,5,40,-Inf,0,8,8,19,246,-Inf,0,1,1,1,48,chr21,36337006,36337731,+,36337006,36337731,clu_1228,clu_1264,34,375,409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36337006:36341398:+,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,2,5,NA,0,0,0,0,0,NA,0,0,0,2,1,NA,0,0,0,0,1,NA,0,0,0,0,2,-2.2512917986065,0,1,1,2,19,NA,0,0,0,0,2,NA,0,0,0,2,15,Inf,0,1,1,3,37,Inf,0,3,3,18,217,Inf,0,2,2,1,46,chr21,36337006,36341398,+,36337006,36341398,clu_1228,clu_1269,1,11,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36041888:36043781:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,1,1,0,3,-Inf,1,3,4,1,5,NA,0,1,1,0,2,chr21,36041888,36043781,-,36043781,36041888,clu_1193,clu_1224,1,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,1,3,2,1,chr21:36043651:36043781:-,NA,0,1,1,0,1,NA,3,1,4,3,1,NA,1,11,12,1,12,NA,3,14,17,4,16,NA,3,40,43,4,41,NA,0,0,0,0,0,NA,5,10,15,5,12,NA,14,20,34,14,25,NA,5,8,13,6,12,NA,14,51,65,17,57,NA,18,147,165,18,170,Inf,27,384,411,28,437,NA,2,50,52,2,55,chr21,36043651,36043781,-,36043781,36043651,clu_1193,clu_1225,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37069624:37072433:-,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,1,0.847297860387204,0,0,0,0,1,2.59026716544583,0,0,0,0,4,NA,0,0,0,0,0,-Inf,0,0,0,0,3,-Inf,0,0,0,2,4,-0.916290731874155,0,0,0,0,3,0.599621122549122,0,0,0,1,17,-Inf,1,2,3,4,28,-1.31548622696872,1,8,9,15,167,-Inf,0,1,1,0,30,chr21,37069624,37072433,-,37072433,37069624,clu_1301,clu_1346,97,738,835,NA,0.0761092389076109,0.105718942810572,NA,NA,0.00065999340006595,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,1,chr21:37065712:37072433:-,NA,0,0,0,0,1,NA,0,0,0,3,1,NA,0,0,0,1,12,NA,0,0,0,4,16,NA,0,0,0,5,41,NA,0,0,0,0,0,NA,0,0,0,5,12,NA,0,0,0,14,25,NA,0,1,1,6,11,NA,0,2,2,17,56,Inf,0,1,1,18,166,Inf,2,13,15,27,426,Inf,0,1,1,2,53,chr21,37065712,37072433,-,37072433,37065712,clu_1301,clu_1341,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37067380:37072433:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,4,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,1,4,Inf,0,0,0,0,3,Inf,0,0,0,1,17,Inf,0,1,1,4,21,Inf,1,6,7,14,148,Inf,0,2,2,0,26,chr21,37067380,37072433,-,37072433,37067380,clu_1301,clu_1345,0,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,1,chr21:37072310:37072433:-,NA,0,0,0,0,1,NA,0,0,0,3,1,Inf,0,0,0,1,12,-0.847297860387204,0,0,0,4,16,-2.59026716544583,0,0,0,4,41,NA,0,0,0,0,0,Inf,0,0,0,5,12,Inf,0,0,0,14,25,0.510825623765991,0,0,0,6,12,-0.801360765200178,0,0,0,17,57,Inf,0,1,1,18,170,0.972946506849538,0,3,3,28,437,Inf,0,1,1,2,55,chr21,37072310,37072433,-,37072433,37072310,clu_1301,clu_1347,7,81,88,NA,0.193378066219338,0.162338376616234,NA,NA,0.00323996760032397,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36045764:36053582:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,-1.46633706879343,0,2,2,0,3,-0.350405330925137,0,2,2,1,5,NA,0,1,1,0,2,chr21,36045764,36053582,-,36053582,36045764,clu_1197,clu_1231,2,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36048396:36053582:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,2,2,0,4,NA,0,0,0,0,0,NA,0,3,3,0,3,NA,1,2,3,2,4,NA,0,3,3,0,3,-Inf,1,15,16,1,16,0.200670695462151,3,17,20,3,22,0.226313126075489,14,153,167,14,160,NA,0,24,24,0,27,chr21,36048396,36053582,-,36053582,36048396,clu_1197,clu_1234,20,239,259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36046011:36053582:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,1,1,0,1,NA,0,4,4,0,4,NA,0,0,0,0,0,NA,0,3,3,0,3,NA,2,4,6,2,4,NA,0,4,4,0,4,Inf,1,18,19,1,18,Inf,4,25,29,4,26,Inf,15,152,167,16,164,NA,0,26,26,0,30,chr21,36046011,36053582,-,36053582,36046011,clu_1197,clu_1232,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37065712:37069551:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,1,NA,0,2,2,0,4,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,1,4,5,1,4,Inf,0,3,3,0,3,Inf,1,16,17,1,17,Inf,2,13,15,4,21,-0.932769591191241,9,89,98,14,148,Inf,0,17,17,0,26,chr21,37065712,37069551,-,37069551,37065712,clu_1299,clu_1341,2,18,20,NA,0.691083089169108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37067380:37069551:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,1,1,0,1,NA,0,3,3,0,4,NA,0,0,0,0,0,NA,0,3,3,0,3,NA,0,3,3,1,4,-Inf,0,3,3,0,3,-Inf,1,11,12,1,16,-Inf,2,27,29,4,30,0.932769591191241,11,130,141,15,164,-Inf,0,23,23,0,28,chr21,37067380,37069551,-,37069551,37067380,clu_1299,clu_1345,102,803,905,NA,0.691083089169108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36058911:36060346:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,4,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,1,1,2,2,4,NA,0,0,0,0,3,NA,0,0,0,1,16,Inf,0,2,2,3,22,-0.599118230911669,0,1,1,14,160,NA,0,1,1,0,27,chr21,36058911,36060346,-,36060346,36058911,clu_1205,clu_1239,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,1,chr21:36058924:36060346:-,NA,0,0,0,0,1,NA,0,0,0,3,1,NA,0,0,0,1,12,NA,0,0,0,4,16,NA,0,0,0,4,41,NA,0,0,0,0,0,NA,0,0,0,5,12,NA,0,0,0,14,25,NA,0,1,1,6,12,-Inf,0,1,1,17,57,0.485507815781701,0,2,2,18,170,-0.176687739075699,0,11,11,28,437,NA,0,1,1,2,55,chr21,36058924,36060346,-,36060346,36058924,clu_1205,clu_1240,13,146,159,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36058973:36060346:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,4,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,0,0,0,2,4,NA,0,0,0,0,4,Inf,0,0,0,1,18,-0.693147180559945,0,1,1,4,26,0.332705753825736,1,12,13,16,164,NA,0,4,4,0,30,chr21,36058973,36060346,-,36060346,36058973,clu_1205,clu_1242,6,72,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36046011:36048307:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,1,1,0,1,NA,0,4,4,0,4,NA,0,0,0,0,0,NA,0,3,3,0,3,0,2,4,6,2,4,NA,0,3,3,0,3,-Inf,1,16,17,1,17,-Inf,3,22,25,4,28,-Inf,14,158,172,15,167,NA,0,28,28,0,30,chr21,36046011,36048307,-,36048307,36046011,clu_1196,clu_1232,19,220,239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36043956:36048307:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-1.09861228866811,0,0,0,1,0,NA,0,1,1,0,1,NA,0,0,0,0,0,Inf,0,2,2,0,2,Inf,0,2,2,1,6,NA,0,0,0,0,2,chr21,36043956,36048307,-,36048307,36043956,clu_1196,clu_1226,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36045764:36048307:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,2,2,0,4,NA,0,0,0,0,0,NA,0,0,0,0,3,Inf,0,1,1,2,4,NA,0,0,0,0,3,Inf,0,1,1,1,16,Inf,0,3,3,3,22,Inf,0,6,6,14,160,NA,0,2,2,0,27,chr21,36045764,36048307,-,36048307,36045764,clu_1196,clu_1231,0,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:36057204:36058815:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,1,NA,0,0,0,0,4,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,0,0,0,2,4,NA,0,0,0,0,3,NA,0,1,1,1,17,-Inf,0,4,4,4,28,-0.169076330043934,0,1,1,15,167,NA,0,1,1,0,30,chr21,36057204,36058815,-,36058815,36057204,clu_1200,clu_1237,22,238,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
