E/B/M_five.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_five.wt.cluster.cov,E/B/M_five.mut.cluster.cov,intron_junction,Tcells_five.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_five.wt.cluster.cov,Tcells_five.mut.cluster.cov,PreB_five.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_five.wt.cluster.cov,PreB_five.mut.cluster.cov,DC_five.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_five.wt.cluster.cov,DC_five.mut.cluster.cov,HSPC_five.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_five.wt.cluster.cov,HSPC_five.mut.cluster.cov,IMP_five.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_five.wt.cluster.cov,IMP_five.mut.cluster.cov,Bcells_five.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_five.wt.cluster.cov,Bcells_five.mut.cluster.cov,NP_five.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_five.wt.cluster.cov,NP_five.mut.cluster.cov,Mat_Mono_five.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_five.wt.cluster.cov,Mat_Mono_five.mut.cluster.cov,MonoDC_five.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_five.wt.cluster.cov,MonoDC_five.mut.cluster.cov,MkP_five.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_five.wt.cluster.cov,MkP_five.mut.cluster.cov,MEP_five.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_five.wt.cluster.cov,MEP_five.mut.cluster.cov,EP_five.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_five.wt.cluster.cov,EP_five.mut.cluster.cov,None_five.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_five.wt.cluster.cov,None_five.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,1,chr21:44856364:44861162:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,8,NA,0,0,0,0,3,NA,0,0,0,2,21,NA,0,0,0,0,0,NA,0,0,0,2,4,NA,0,0,0,7,12,NA,0,0,0,0,6,Inf,0,0,0,4,47,-Inf,0,3,3,15,139,Inf,1,16,17,37,519,NA,0,0,0,1,100,chr21,44856364,44861162,-,44861162,44856364,clu_2386,clu_2406,7,72,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:44777417:44779143:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,7,7,0,7,NA,0,3,3,0,3,NA,2,21,23,2,21,NA,0,0,0,0,0,NA,2,4,6,2,4,NA,6,12,18,6,12,NA,0,6,6,0,6,NA,4,44,48,4,44,Inf,15,128,143,15,129,0.135517490596152,34,494,528,34,506,NA,1,99,100,1,100,chr21,44777417,44779143,-,44779143,44777417,clu_2346,clu_2368,1,19,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44777417:44787919:-,NA,0,0,0,1,0,NA,0,0,0,0,1,NA,0,1,1,1,9,NA,0,0,0,2,5,NA,0,1,1,8,34,NA,0,0,0,0,0,NA,0,0,0,3,11,NA,0,0,0,0,22,NA,0,0,0,4,19,NA,0,0,0,7,39,-Inf,1,2,3,30,237,-0.135517490596152,0,6,6,88,1198,NA,0,0,0,1,191,chr21,44777417,44787919,-,44787919,44777417,clu_2347,clu_2368,67,841,908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44788095:44801705:-,NA,1,0,1,1,0,NA,0,1,1,0,1,NA,1,9,10,1,9,NA,2,5,7,2,5,NA,8,34,42,8,34,NA,0,0,0,0,0,NA,2,10,12,2,11,NA,0,21,21,0,22,NA,4,19,23,4,19,NA,6,38,44,7,38,-Inf,30,232,262,30,234,-Inf,85,1171,1256,87,1190,-Inf,1,188,189,1,191,chr21,44788095,44801705,-,44801705,44788095,clu_2354,clu_2371,64,819,883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44788095:44801283:-,NA,0,0,0,1,0,NA,0,0,0,1,1,NA,0,0,0,0,8,NA,0,1,1,4,5,NA,0,1,1,4,10,NA,0,0,0,1,1,NA,0,0,0,1,4,NA,0,0,0,8,22,NA,0,0,0,4,7,NA,0,0,0,10,41,Inf,0,0,0,6,80,Inf,2,3,5,25,355,Inf,0,1,1,1,68,chr21,44788095,44801283,-,44801283,44788095,clu_2352,clu_2371,0,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25601467:25606448:-,NA,0,1,1,0,1,NA,0,0,0,0,0,Inf,0,0,0,0,0,NA,0,4,4,0,4,Inf,1,4,5,1,4,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,2,14,16,2,14,NA,0,2,2,0,2,NA,2,11,13,3,11,-1.39914250359774,2,6,8,2,7,Inf,0,24,24,2,24,NA,0,5,5,0,6,chr21,25601467,25606448,-,25606448,25601467,clu_227,clu_236,1,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:25601467:25603795:-,NA,0,0,0,1,5,NA,0,0,0,0,0,-Inf,0,1,1,2,14,NA,0,0,0,0,2,-Inf,0,0,0,7,14,NA,0,0,0,2,1,-Inf,0,0,0,4,26,NA,0,3,3,81,197,Inf,0,0,0,12,26,-Inf,0,0,0,1,20,0.989412996703118,0,0,0,3,22,-Inf,0,1,1,3,30,NA,0,0,0,3,9,chr21,25601467,25603795,-,25603795,25601467,clu_222,clu_236,143,1749,1892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25601467:25603804:-,NA,0,1,1,0,2,NA,0,0,0,0,0,NA,2,8,10,2,8,NA,0,0,0,0,0,Inf,2,4,6,2,5,NA,0,0,0,0,0,Inf,3,21,24,4,22,NA,54,117,171,57,124,-Inf,3,6,9,3,7,Inf,0,4,4,0,4,Inf,2,7,9,2,7,Inf,0,15,15,1,16,NA,3,5,8,3,5,chr21,25601467,25603804,-,25603804,25601467,clu_223,clu_236,1,7,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25599866:25601367:-,NA,0,0,0,1,0,NA,0,0,0,0,1,NA,0,0,0,1,8,NA,0,0,0,2,5,NA,0,1,1,8,33,NA,0,0,0,0,0,-Inf,0,0,0,3,11,NA,0,0,0,0,22,NA,0,0,0,4,19,Inf,0,0,0,7,39,-Inf,0,0,0,28,230,0.371670308500906,0,3,3,86,1176,-Inf,0,1,1,1,188,chr21,25599866,25601367,-,25601367,25599866,clu_218,clu_233,140,1728,1868,NA,0.710682893171068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,1,chr21:25599866:25601364:-,NA,0,0,0,1,4,NA,0,0,0,0,0,NA,0,0,0,3,15,NA,0,0,0,0,2,NA,0,0,0,7,15,NA,0,0,0,1,1,Inf,0,0,0,4,27,NA,0,0,0,88,209,NA,0,0,0,12,27,-Inf,0,0,0,1,19,Inf,0,1,1,3,23,-0.371670308500906,1,8,9,3,28,Inf,0,0,0,3,7,chr21,25599866,25601364,-,25601364,25599866,clu_217,clu_233,3,26,29,NA,0.710682893171068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44809118:44817947:-,NA,1,0,1,1,0,NA,0,1,1,0,1,NA,1,8,9,1,8,Inf,2,5,7,2,5,Inf,8,32,40,8,33,NA,0,0,0,0,0,NA,3,11,14,3,11,NA,0,21,21,0,22,NA,4,19,23,4,19,NA,7,39,46,7,39,NA,27,229,256,28,230,-2.32267185156078,84,1166,1250,86,1176,Inf,1,185,186,1,188,chr21,44809118,44817947,-,44817947,44809118,clu_2373,clu_2390,2,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44809118:44813975:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-Inf,0,0,0,1,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,3,3,0,15,2.32267185156078,0,3,3,2,31,-Inf,0,0,0,0,6,chr21,44809118,44813975,-,44813975,44809118,clu_2371,clu_2390,64,596,660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44910372:44910599:-,NA,1,0,1,1,0,NA,0,1,1,0,1,Inf,1,8,9,1,9,NA,2,5,7,2,5,NA,8,32,40,8,34,NA,0,0,0,0,0,NA,3,10,13,3,11,Inf,0,22,22,0,22,NA,3,19,22,4,19,NA,7,38,45,7,39,NA,29,234,263,30,237,Inf,88,1189,1277,88,1198,NA,1,191,192,1,191,chr21,44910372,44910599,-,44910599,44910372,clu_2429,clu_2453,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44910372:44910724:-,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,0,0,0,0,NA,1,3,4,1,3,NA,0,0,0,0,0,NA,0,1,1,0,1,-Inf,0,2,2,0,2,NA,0,1,1,0,1,NA,0,1,1,0,2,NA,3,11,14,3,14,-Inf,2,51,53,2,63,NA,0,8,8,0,8,chr21,44910372,44910724,-,44910724,44910372,clu_2430,clu_2453,119,362,481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:44908182:44910283:-,NA,1,5,6,1,5,NA,0,0,0,0,0,NA,2,13,15,2,14,NA,0,2,2,0,2,-Inf,7,14,21,7,14,NA,2,1,3,2,1,1.94591014905531,4,26,30,4,26,-0.0741079721537218,81,194,275,81,197,-Inf,12,26,38,12,26,NA,1,20,21,1,20,NA,3,22,25,3,22,Inf,3,29,32,3,30,NA,3,9,12,3,9,chr21,44908182,44910283,-,44910283,44908182,clu_2427,clu_2450,69,188,257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44908182:44909328:-,NA,0,0,0,1,0,NA,0,0,0,0,1,NA,0,0,0,1,9,NA,0,0,0,2,5,Inf,0,0,0,8,34,NA,0,0,0,0,0,-1.94591014905531,0,1,1,2,11,0.074107972153722,0,1,1,0,22,Inf,0,0,0,4,19,NA,1,0,1,7,38,NA,0,2,2,30,234,-Inf,2,19,21,87,1190,NA,0,3,3,1,191,chr21,44908182,44909328,-,44909328,44908182,clu_2425,clu_2450,5,12,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:25603935:25607402:-,NA,1,4,5,1,4,NA,0,0,0,0,0,NA,3,15,18,3,15,NA,0,2,2,0,2,Inf,7,15,22,7,15,NA,1,1,2,1,1,NA,4,27,31,4,27,NA,88,209,297,88,209,NA,12,27,39,12,27,NA,1,19,20,1,19,NA,3,22,25,3,23,Inf,2,20,22,3,28,Inf,3,7,10,3,7,chr21,25603935,25607402,-,25607402,25603935,clu_234,clu_240,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25603935:25606448:-,NA,0,0,0,1,0,NA,0,0,0,0,1,NA,0,0,0,1,9,NA,0,0,0,2,5,-Inf,0,0,0,7,31,NA,0,0,0,0,0,NA,0,0,0,3,10,NA,0,0,0,0,19,NA,0,0,0,4,18,NA,1,0,1,8,37,2.13788513754991,0,6,6,27,223,1.02107965563302,1,15,16,87,1133,-Inf,0,5,5,1,183,chr21,25603935,25606448,-,25606448,25603935,clu_227,clu_240,138,1716,1854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25603935:25606502:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,4,NA,0,0,0,0,1,NA,0,0,0,0,2,-2.13788513754991,0,2,2,1,19,-1.38032419413339,0,3,3,2,33,Inf,0,0,0,0,7,chr21,25603935,25606502,-,25606502,25603935,clu_229,clu_240,3,11,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:44910785:44911375:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,8,8,0,8,NA,0,3,3,0,3,NA,2,21,23,2,21,NA,0,0,0,0,0,NA,2,4,6,2,4,NA,7,12,19,7,12,NA,0,6,6,0,6,NA,4,47,51,4,47,Inf,15,136,151,15,139,-0.22314355131421,36,503,539,37,519,NA,1,100,101,1,100,chr21,44910785,44911375,-,44911375,44910785,clu_2432,clu_2455,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:44910785:44920820:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,3,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,2,NA,0,0,0,0,1,NA,0,1,1,0,2,-Inf,0,3,3,3,14,0.22314355131421,0,12,12,2,63,NA,0,0,0,0,8,chr21,44910785,44920820,-,44920820,44910785,clu_2440,clu_2455,125,369,494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:45538008:45541786:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,2,Inf,1,4,5,1,6,NA,0,0,0,0,2,chr21,45538008,45541786,-,45541786,45538008,clu_2609,clu_2605,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:45538008:45542367:-,NA,0,1,1,0,2,NA,0,0,0,0,0,NA,0,0,0,2,8,NA,0,0,0,0,0,NA,0,1,1,2,5,NA,0,0,0,0,0,NA,1,1,2,4,22,NA,3,7,10,57,124,NA,0,1,1,3,7,NA,0,0,0,0,4,NA,0,0,0,2,7,-Inf,1,1,2,1,16,NA,0,0,0,3,5,chr21,45538008,45542367,-,45542367,45538008,clu_2612,clu_2605,3,53,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25597411:25599798:-,NA,1,0,1,1,0,NA,0,1,1,0,1,NA,1,9,10,1,9,NA,2,5,7,2,5,NA,7,31,38,7,31,NA,0,0,0,0,0,NA,3,10,13,3,10,NA,0,19,19,0,19,NA,4,18,22,4,18,NA,7,37,44,8,37,-Inf,27,217,244,27,223,-Inf,86,1118,1204,87,1133,NA,1,178,179,1,183,chr21,25597411,25599798,-,25599798,25597411,clu_212,clu_227,6,78,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25597411:25599794:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,3,3,0,3,NA,0,0,0,0,0,NA,0,2,2,0,2,Inf,0,7,7,0,10,Inf,2,19,21,2,21,NA,0,6,6,0,6,chr21,25597411,25599794,-,25599794,25597411,clu_211,clu_227,0,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25597414:25599794:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,2,3,1,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,3,3,0,3,NA,0,1,1,0,1,-Inf,0,1,1,0,1,Inf,0,12,12,0,15,0.143100843640673,2,28,30,2,31,Inf,0,6,6,0,6,chr21,25597414,25599794,-,25599794,25597414,clu_211,clu_228,2,26,28,NA,0.873251267487325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:25597414:25599798:-,NA,1,0,1,1,0,NA,1,1,2,1,1,NA,0,8,8,0,8,NA,4,4,8,4,5,NA,4,9,13,4,10,NA,1,1,2,1,1,NA,1,4,5,1,4,NA,8,22,30,8,22,NA,4,7,11,4,7,Inf,10,41,51,10,41,-Inf,6,80,86,6,80,-0.143100843640673,23,352,375,25,355,-Inf,1,67,68,1,68,chr21,25597414,25599798,-,25599798,25597414,clu_212,clu_228,139,1643,1782,NA,0.873141268587314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:45532148:45537766:-,NA,0,0,0,1,0,NA,0,0,0,0,1,NA,0,0,0,1,8,NA,0,0,0,2,5,NA,0,0,0,8,33,NA,0,0,0,0,0,NA,0,0,0,3,11,NA,0,1,1,0,22,NA,0,0,0,4,19,NA,0,0,0,7,39,Inf,1,1,2,28,230,Inf,2,7,9,86,1176,NA,0,2,2,1,188,chr21,45532148,45537766,-,45537766,45532148,clu_2601,clu_2599,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:45532148:45537770:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,0,0,0,0,0,NA,0,0,0,0,2,-Inf,0,3,3,0,10,-Inf,0,2,2,2,21,NA,0,0,0,0,6,chr21,45532148,45537770,-,45537770,45532148,clu_2602,clu_2599,4,62,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
