E/B/M_five.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_five.wt.cluster.cov,E/B/M_five.mut.cluster.cov,intron_junction,Tcells_five.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_five.wt.cluster.cov,Tcells_five.mut.cluster.cov,PreB_five.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_five.wt.cluster.cov,PreB_five.mut.cluster.cov,DC_five.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_five.wt.cluster.cov,DC_five.mut.cluster.cov,HSPC_five.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_five.wt.cluster.cov,HSPC_five.mut.cluster.cov,IMP_five.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_five.wt.cluster.cov,IMP_five.mut.cluster.cov,Bcells_five.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_five.wt.cluster.cov,Bcells_five.mut.cluster.cov,NP_five.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_five.wt.cluster.cov,NP_five.mut.cluster.cov,Mat_Mono_five.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_five.wt.cluster.cov,Mat_Mono_five.mut.cluster.cov,MonoDC_five.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_five.wt.cluster.cov,MonoDC_five.mut.cluster.cov,MkP_five.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_five.wt.cluster.cov,MkP_five.mut.cluster.cov,MEP_five.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_five.wt.cluster.cov,MEP_five.mut.cluster.cov,EP_five.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_five.wt.cluster.cov,EP_five.mut.cluster.cov,None_five.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_five.wt.cluster.cov,None_five.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,0,chr21:46324282:46334396:+,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,1,0,1,1,0,NA,0,1,1,1,6,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,1,0,1,2,4,-Inf,0,0,0,0,3,Inf,2,6,8,2,12,Inf,1,3,4,3,13,-2.35665231426432,0,8,8,1,54,NA,0,0,0,0,5,chr21,46324282,46334396,+,46324282,46334396,clu_2771,clu_2779,2,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46286743:46286869:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,1,2,NA,0,1,1,0,5,NA,0,0,0,0,0,NA,0,0,0,2,1,NA,1,0,1,3,2,NA,0,0,0,0,1,NA,0,0,0,0,4,Inf,0,3,3,0,15,Inf,0,2,2,3,30,NA,0,1,1,0,7,chr21,46286743,46286869,+,46286743,46286869,clu_2737,clu_2740,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46286737:46286869:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,5,5,0,5,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,9,9,0,9,NA,0,4,4,0,4,Inf,1,6,7,1,6,-0.0408219945202552,2,15,17,2,18,Inf,3,41,44,6,54,NA,0,7,7,0,11,chr21,46286737,46286869,+,46286737,46286869,clu_2736,clu_2740,1,27,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46286415:46286869:+,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,1,0,NA,0,0,0,1,6,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,2,4,NA,0,0,0,0,3,-Inf,0,0,0,2,12,-0.133531392624523,0,1,1,3,13,-Inf,0,3,3,1,54,NA,0,1,1,0,5,chr21,46286415,46286869,+,46286415,46286869,clu_2734,clu_2740,33,230,263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46649739:46664294:+,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,0,1,1,0,4,NA,0,0,0,1,1,NA,0,0,0,2,7,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,2,7,NA,0,0,0,2,1,NA,0,1,1,3,5,Inf,1,6,7,9,56,-1.14862270924277,0,16,16,14,168,NA,0,3,3,0,15,chr21,46649739,46664294,+,46649739,46664294,clu_2876,clu_2897,3,20,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46663554:46664294:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,3,3,0,3,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,8,8,0,9,NA,0,4,4,0,4,NA,2,4,6,2,4,-Inf,2,15,17,2,15,1.14862270924277,2,36,38,3,40,NA,0,7,7,0,7,chr21,46663554,46664294,+,46663554,46664294,clu_2882,clu_2897,6,88,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46649739:46663382:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,8,NA,0,0,0,0,3,NA,0,1,1,2,5,NA,1,3,4,2,15,-1.50407739677627,1,2,3,2,34,NA,0,1,1,0,6,chr21,46649739,46663382,+,46649739,46663382,clu_2876,clu_2895,1,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46661936:46663382:+,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,1,0,NA,1,1,2,1,8,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,1,1,2,4,NA,0,0,0,0,3,NA,0,1,1,4,13,NA,1,0,1,3,16,1.50407739677627,0,5,5,3,69,NA,0,1,1,0,5,chr21,46661936,46663382,+,46661936,46663382,clu_2881,clu_2895,6,78,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46636547:46636895:+,NA,0,0,0,0,0,NA,1,0,1,1,0,NA,0,2,2,0,4,NA,1,1,2,1,1,NA,2,7,9,2,7,NA,0,0,0,0,0,NA,0,0,0,0,0,-0.496436886313891,2,7,9,2,7,NA,2,1,3,2,1,-0.864997437486605,3,4,7,3,5,Inf,8,49,57,9,56,0.284600405914373,14,147,161,14,168,NA,0,12,12,0,15,chr21,46636547,46636895,+,46636547,46636895,clu_2866,clu_2876,5,30,35,NA,0.759862401375986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46635763:46636895:+,NA,0,0,0,0,0,NA,0,0,0,1,1,NA,0,2,2,0,4,NA,0,0,0,1,1,NA,0,1,1,2,7,NA,0,0,0,0,0,NA,0,0,0,0,1,0.496436886313891,0,1,1,2,10,NA,0,0,0,2,3,0.864997437486605,2,1,3,3,8,-Inf,3,13,16,9,66,-0.284600405914373,1,28,29,14,184,NA,0,1,1,0,16,chr21,46635763,46636895,+,46635763,46636895,clu_2865,clu_2876,62,514,576,NA,0.759872401275987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:46442573:46445283:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,1,1,2,1,2,NA,0,4,4,0,5,NA,0,0,0,0,0,NA,2,1,3,2,1,-Inf,2,2,4,3,2,NA,0,1,1,0,1,NA,0,4,4,0,4,NA,0,12,12,0,15,Inf,3,28,31,3,30,NA,0,6,6,0,7,chr21,46442573,46445283,+,46442573,46445283,clu_2821,clu_2831,1,8,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:46444821:46445283:+,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,1,3,4,1,3,-Inf,0,2,2,0,2,NA,0,8,8,0,9,NA,2,0,2,2,0,NA,0,4,4,0,5,Inf,6,23,29,9,30,NA,0,9,9,0,9,NA,2,19,21,3,23,NA,14,82,96,14,85,-Inf,36,325,361,37,337,NA,0,38,38,0,40,chr21,46444821,46445283,+,46444821,46445283,clu_2824,clu_2831,8,59,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,2,chr21:5127950:5128410:-,NA,0,0,0,1,0,NA,0,0,0,0,0,NA,0,0,0,1,11,Inf,0,1,1,5,12,NA,0,0,0,10,49,NA,0,0,0,1,2,Inf,0,1,1,3,21,-Inf,1,0,1,16,38,NA,0,0,0,5,26,Inf,0,1,1,11,104,Inf,0,1,1,59,390,Inf,0,8,8,79,1194,NA,0,0,0,6,181,chr21,5127950,5128410,-,5128410,5127950,clu_2928,clu_2953,1,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5127950:5128213:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,0,-Inf,0,0,0,0,0,Inf,0,0,0,0,2,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-Inf,1,2,3,2,3,-Inf,1,13,14,1,22,NA,0,1,1,0,2,chr21,5127950,5128213,-,5128213,5127950,clu_2925,clu_2953,196,2018,2214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,2,chr21:6487412:6492130:-,NA,0,0,0,1,1,NA,2,0,2,9,2,NA,0,1,1,9,65,NA,0,1,1,24,61,NA,2,3,5,33,165,NA,0,0,0,2,3,NA,1,3,4,21,69,NA,3,2,5,67,206,NA,1,6,7,29,119,NA,3,9,12,54,388,0.693147180559945,3,29,32,136,1156,-Inf,8,53,61,396,5001,NA,0,13,13,16,756,chr21,6487412,6492130,-,6492130,6487412,clu_3005,clu_3028,2,17,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:6487412:6493043:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,2,2,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,-0.693147180559945,1,1,2,2,3,Inf,0,9,9,1,22,NA,0,1,1,0,2,chr21,6487412,6493043,-,6493043,6487412,clu_3006,clu_3028,1,13,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,2,2,0,2,chr21:25729801:25735486:-,NA,1,0,1,1,0,-Inf,0,0,0,0,0,Inf,1,11,12,1,11,Inf,5,11,16,5,12,-1.24814402263907,10,49,59,10,49,NA,1,2,3,1,2,-0.0953101798043249,3,20,23,3,21,-1.56470201859271,15,38,53,16,38,0.396576160690918,5,26,31,5,26,-0.907098283689991,11,103,114,11,104,0.131718155500342,59,389,448,59,390,-0.654883022016819,79,1186,1265,79,1194,Inf,6,181,187,6,181,chr21,25729801,25735486,-,25735486,25729801,clu_273,clu_275,23,120,143,NA,0.232917670823292,0.847841521584784,NA,NA,0.00438995610043902,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,2,chr21:25729801:25733267:-,NA,0,0,0,1,1,NA,0,0,0,9,2,NA,0,0,0,9,65,NA,0,0,0,24,61,Inf,0,1,1,33,165,NA,0,0,0,2,3,NA,0,0,0,21,69,NA,0,0,0,67,206,NA,0,0,0,29,119,NA,0,0,0,54,388,NA,0,0,0,136,1156,Inf,0,6,6,396,5001,Inf,0,1,1,16,756,chr21,25729801,25733267,-,25733267,25729801,clu_260,clu_275,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Inf,0,0,0,0,2,chr21:25729801:25734332:-,NA,0,0,0,1,0,-Inf,0,0,0,0,0,-2.07944154167984,0,0,0,1,12,-0.248896047416624,0,0,0,5,12,-0.111791405988117,0,0,0,10,49,NA,0,0,0,1,2,0.21985947611302,0,0,0,3,21,-0.656415171291215,0,0,0,16,38,-0.670674324707887,0,0,0,5,26,0.111791405988117,0,1,1,11,105,0.0875893742882713,2,5,7,62,403,-0.204185129910157,0,3,3,79,1216,0.40982241347712,0,0,0,6,184,chr21,25729801,25734332,-,25734332,25729801,clu_264,clu_275,66,585,651,0.379346206537935,0.391816081839182,0.772652273477265,0.780382196178038,NA,0.001749982500175,0.669163308366916,NA,0.847971520284797,0.707942920570794,0.016309836901631,NA,NA,NA
NA,0,0,0,0,2,chr21:25729801:25734988:-,-Inf,0,0,0,1,0,Inf,0,0,0,0,0,Inf,0,0,0,1,11,0.633723760089145,0,1,1,5,12,0.446473131835541,0,2,2,9,48,NA,0,1,1,1,1,-0.298153372319076,0,0,0,2,21,0.277319285416234,1,0,1,12,32,-0.229278539881726,0,1,1,5,26,0.00285306898240648,1,4,5,11,107,-0.0866260947656383,1,17,18,59,372,-0.314797803522292,2,28,30,62,1065,-0.125163142954006,0,6,6,5,163,chr21,25729801,25734988,-,25734988,25729801,clu_269,clu_275,81,617,698,0.798672013279867,0.21329786702133,0.7850021499785,0.994680053199468,0.775852241477585,0.197888021119789,0.583734162658373,NA,0.47239527604724,0.378386216137839,0.0125398746012539,NA,NA,NA
NA,0,0,0,0,2,chr21:25729801:25734938:-,NA,0,0,0,1,0,-Inf,0,0,0,0,0,NA,0,0,0,1,12,-0.269663566949103,0,0,0,5,12,0.281908860540461,0,0,0,10,49,NA,0,0,0,1,2,-0.0953101798043249,0,0,0,3,21,Inf,0,1,1,16,38,-2.16799493902128,0,1,1,5,26,-0.19337139298054,0,0,0,11,105,-0.261491982504912,0,2,2,62,403,0.174475182407093,0,3,3,79,1216,Inf,0,0,0,6,184,chr21,25729801,25734938,-,25734938,25729801,clu_268,clu_275,23,176,199,0.152208477915221,0.69250307496925,0.643313566864331,0.796812031879681,NA,9.99990000094542e-06,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,2,2,0,2,chr21:25729801:25734169:-,NA,1,0,1,1,0,NA,0,0,0,0,0,NA,1,11,12,1,11,NA,5,11,16,5,12,NA,9,46,55,9,48,NA,1,0,1,1,1,NA,2,21,23,2,21,NA,11,32,43,12,32,NA,5,25,30,5,26,NA,10,103,113,11,107,Inf,58,355,413,59,372,Inf,60,1037,1097,62,1065,NA,5,157,162,5,163,chr21,25729801,25734169,-,25734169,25729801,clu_263,clu_275,0,14,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-Inf,0,2,2,0,2,chr21:25729801:25734852:-,Inf,1,0,1,1,0,0.22314355131421,0,0,0,0,0,-0.488352767913932,1,12,13,1,12,-0.440150666096054,5,12,17,5,12,-0.128832871842968,10,49,59,10,49,NA,1,2,3,1,2,-0.0896121586896872,3,21,24,3,21,0.438052029439133,16,37,53,16,38,0.490659954171396,5,25,30,5,26,0.23767165187712,11,104,115,11,105,-0.0210686301793032,60,396,456,62,403,0.261590770687365,79,1210,1289,79,1216,-0.516057813596293,6,184,190,6,184,chr21,25729801,25734852,-,25734852,25729801,clu_266,clu_275,594,6392,6986,0.108528914710853,0.113018869811302,0.918460815391846,0.391436085639144,0.340156598434016,0.00203997960020397,0.799452005479945,NA,0.74560254397456,0.330316696833032,0.233947660523395,NA,NA,NA
NA,0,0,0,0,0,chr21:25729801:25735314:-,NA,0,1,1,0,1,NA,0,0,0,0,0,Inf,0,3,3,0,3,-Inf,1,0,1,1,0,-0.523248143764548,0,2,2,0,2,NA,0,0,0,0,0,Inf,0,0,0,0,0,-1.84176988980272,0,0,0,0,0,Inf,0,2,2,0,2,-0.738792688049906,0,1,1,0,3,0.865738452711324,0,5,5,0,6,-0.287212037190483,0,3,3,0,6,Inf,0,0,0,0,1,chr21,25729801,25735314,-,25735314,25729801,clu_271,clu_275,11,82,93,NA,0.660953390466095,0.296747032529675,NA,NA,0.0113798862011379,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:5125992:5128213:-,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,0,0,0,1,0,NA,0,0,0,0,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,Inf,0,2,2,0,3,-0.975816711188182,0,1,1,0,6,Inf,0,3,3,0,6,NA,0,1,1,0,1,chr21,5125992,5128213,-,5128213,5125992,clu_2925,clu_2950,2,9,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,1,2,chr21:5125992:5127083:-,NA,0,0,0,1,1,NA,2,0,2,9,2,NA,1,1,2,9,65,NA,1,2,3,24,61,NA,2,9,11,33,165,NA,0,0,0,2,3,NA,2,8,10,21,69,Inf,6,10,16,67,206,Inf,4,9,13,29,119,NA,2,16,18,54,388,Inf,9,83,92,136,1156,Inf,36,377,413,396,5001,NA,1,69,70,16,756,chr21,5125992,5127083,-,5127083,5125992,clu_2919,clu_2950,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,2,chr21:5125992:5127897:-,NA,1,0,1,1,1,NA,0,1,1,9,2,NA,0,6,6,9,65,NA,10,35,45,24,61,NA,5,36,41,33,165,NA,0,0,0,2,3,NA,2,5,7,21,69,-Inf,3,12,15,67,206,-Inf,3,10,13,29,119,-Inf,15,108,123,54,388,0.634306680537012,15,118,133,136,1156,-Inf,26,244,270,396,5001,NA,1,42,43,16,756,chr21,5125992,5127897,-,5127897,5125992,clu_2920,clu_2950,198,2054,2252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
