E/B/M_five.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_five.wt.cluster.cov,E/B/M_five.mut.cluster.cov,intron_junction,Tcells_five.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_five.wt.cluster.cov,Tcells_five.mut.cluster.cov,PreB_five.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_five.wt.cluster.cov,PreB_five.mut.cluster.cov,DC_five.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_five.wt.cluster.cov,DC_five.mut.cluster.cov,HSPC_five.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_five.wt.cluster.cov,HSPC_five.mut.cluster.cov,IMP_five.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_five.wt.cluster.cov,IMP_five.mut.cluster.cov,Bcells_five.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_five.wt.cluster.cov,Bcells_five.mut.cluster.cov,NP_five.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_five.wt.cluster.cov,NP_five.mut.cluster.cov,Mat_Mono_five.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_five.wt.cluster.cov,Mat_Mono_five.mut.cluster.cov,MonoDC_five.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_five.wt.cluster.cov,MonoDC_five.mut.cluster.cov,MkP_five.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_five.wt.cluster.cov,MkP_five.mut.cluster.cov,MEP_five.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_five.wt.cluster.cov,MEP_five.mut.cluster.cov,EP_five.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_five.wt.cluster.cov,EP_five.mut.cluster.cov,None_five.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_five.wt.cluster.cov,None_five.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,1,chr21:42897047:42903181:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,2,3,-Inf,0,1,1,1,16,NA,0,0,0,0,0,NA,0,0,0,1,7,-Inf,0,1,1,6,15,NA,0,0,0,5,4,NA,0,0,0,4,27,-Inf,0,3,3,9,85,1.67049816919535,1,6,7,10,293,-Inf,0,1,1,2,47,chr21,42897047,42903181,+,42897047,42903181,clu_1972,clu_1992,39,488,527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:42893381:42903181:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,1,1,NA,0,1,1,0,1,Inf,0,6,6,0,6,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,0,0,NA,0,3,3,0,4,NA,0,4,4,1,5,Inf,2,5,7,2,6,-1.67049816919535,0,10,10,0,20,Inf,0,1,1,0,1,chr21,42893381,42903181,+,42893381,42903181,clu_1969,clu_1992,1,12,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:43795250:43797421:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,0,0,0,1,NA,0,0,0,0,3,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,2,NA,0,1,1,1,3,-Inf,0,2,2,1,9,-Inf,1,1,2,1,12,-Inf,0,0,0,0,0,chr21,43795250,43797421,+,43795250,43797421,clu_2128,clu_2149,51,948,999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:43793404:43797421:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,1,NA,0,1,1,0,3,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,2,NA,0,1,1,1,3,Inf,0,1,1,1,9,Inf,0,2,2,1,12,Inf,0,0,0,0,0,chr21,43793404,43797421,+,43793404,43797421,clu_2127,clu_2149,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:42413523:42416441:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,1,NA,0,0,0,0,1,NA,0,0,0,0,6,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,4,NA,0,0,0,1,5,Inf,0,1,1,2,6,Inf,0,4,4,0,20,NA,0,0,0,0,1,chr21,42413523,42416441,+,42413523,42416441,clu_1862,clu_1891,0,16,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:42413222:42416441:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,0,NA,1,0,1,1,0,NA,0,0,0,0,1,NA,0,0,0,0,0,-Inf,0,1,1,0,3,-Inf,0,4,4,1,12,NA,0,0,0,0,1,chr21,42413222,42416441,+,42413222,42416441,clu_1861,clu_1891,5,131,136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:43789695:43791349:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,0,1,1,1,NA,0,0,0,0,1,NA,0,0,0,0,6,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,4,NA,1,1,2,1,5,Inf,0,0,0,2,6,Inf,0,6,6,0,20,Inf,0,0,0,0,1,chr21,43789695,43791349,+,43789695,43791349,clu_2115,clu_2142,0,8,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:43789762:43791349:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,2,5,7,2,5,NA,0,2,2,0,3,NA,7,12,19,8,15,NA,0,0,0,0,0,NA,3,12,15,3,14,NA,15,41,56,15,44,NA,2,8,10,6,12,NA,4,17,21,6,32,-Inf,17,104,121,20,141,-Inf,41,608,649,45,739,-Inf,1,95,96,2,125,chr21,43789762,43791349,+,43789762,43791349,clu_2117,clu_2142,52,939,991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:24438443:24441794:+,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,2,5,NA,0,1,1,0,3,NA,1,3,4,8,15,NA,0,0,0,0,0,NA,0,2,2,3,14,NA,0,3,3,15,44,NA,4,3,7,6,12,Inf,2,13,15,6,32,-Inf,3,35,38,20,141,NA,4,119,123,45,739,NA,1,30,31,2,125,chr21,24438443,24441794,+,24438443,24441794,clu_187,clu_192,2,31,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:24441353:24441794:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,5,5,0,5,NA,0,2,2,0,2,NA,2,12,14,2,12,NA,0,1,1,0,1,NA,1,5,6,1,5,NA,0,5,5,0,5,NA,1,9,10,1,9,NA,3,22,25,3,22,Inf,7,144,151,7,145,NA,33,598,631,33,604,NA,5,135,140,5,136,chr21,24441353,24441794,+,24441353,24441794,clu_189,clu_192,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,1,1,0,1,chr21:24438433:24441794:+,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,6,6,0,6,NA,0,2,2,0,2,NA,2,10,12,2,11,NA,0,1,1,0,1,NA,1,5,6,1,5,NA,0,6,6,0,6,NA,1,10,11,1,10,-Inf,3,21,24,3,21,NA,6,140,146,6,143,NA,33,608,641,34,616,NA,5,135,140,5,138,chr21,24438433,24441794,+,24438433,24441794,clu_186,clu_192,2,8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,1,2,1,1,chr21:43104402:43107450:-,NA,1,1,2,1,1,NA,2,1,3,2,1,2.19722457733622,1,9,10,2,10,NA,4,13,17,4,13,-Inf,15,61,76,15,63,NA,0,0,0,0,0,-Inf,12,22,34,12,23,1.41030923732376,18,59,77,23,63,0.782759339249632,8,35,43,9,37,-0.122167633974208,20,177,197,21,187,-0.993009671568597,59,459,518,60,480,0.792752284647151,123,1540,1663,129,1574,-Inf,3,262,265,3,267,chr21,43104402,43107450,-,43107450,43104402,clu_2050,clu_2079,267,2640,2907,NA,0.240737592624074,0.223027769722303,NA,NA,0.022819771802282,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:43104402:43105785:-,NA,0,0,0,1,1,NA,0,0,0,2,1,NA,0,0,0,2,10,NA,0,0,0,4,13,NA,0,0,0,15,63,NA,0,0,0,0,0,NA,0,0,0,12,23,Inf,0,2,2,23,63,NA,0,0,0,9,37,-2.23001440015921,1,1,2,21,187,Inf,0,3,3,60,480,Inf,0,3,3,129,1574,NA,0,0,0,3,267,chr21,43104402,43105785,-,43105785,43104402,clu_2046,clu_2079,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,0,chr21:43104402:43106727:-,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,1,1,0,2,Inf,0,0,0,3,9,NA,0,0,0,0,0,NA,0,0,0,0,4,NA,0,0,0,2,7,NA,0,0,0,2,5,Inf,0,0,0,3,20,Inf,1,1,2,13,67,Inf,0,2,2,28,479,NA,0,0,0,0,116,chr21,43104402,43106727,-,43106727,43104402,clu_2047,clu_2079,0,15,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,1,1,0,chr21:43104402:43105501:-,NA,0,1,1,0,1,NA,0,0,0,0,0,-2.19722457733622,0,2,2,0,2,NA,0,2,2,0,2,Inf,3,7,10,3,8,NA,0,0,0,0,0,Inf,0,4,4,0,5,-2.1367928381513,2,7,9,2,7,-0.782759339249632,2,5,7,2,6,Inf,3,16,19,3,19,0.572409139395332,10,67,77,11,70,-1.23583236124049,30,484,514,32,508,Inf,0,120,120,0,123,chr21,43104402,43105501,-,43105501,43104402,clu_2045,clu_2079,14,56,70,NA,0.116688833111669,0.529514704852951,NA,NA,0.012269877301227,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:42876767:42879520:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,1,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,5,2,NA,0,0,0,1,2,NA,0,1,1,0,7,-1.70474809223843,1,2,3,1,14,Inf,1,0,1,5,20,NA,0,0,0,0,5,chr21,42876767,42879520,-,42879520,42876767,clu_1962,clu_1988,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,1,2,1,1,chr21:42876767:42879512:-,NA,1,0,1,1,0,NA,0,1,1,0,1,NA,1,9,10,1,9,NA,3,10,13,3,11,-Inf,10,50,60,10,52,NA,0,0,0,0,0,NA,9,18,27,9,19,NA,21,47,68,22,49,NA,7,30,37,7,32,NA,13,128,141,13,135,NA,42,371,413,44,379,-1.25593254325665,97,1163,1260,101,1187,NA,2,197,199,2,201,chr21,42876767,42879512,-,42879512,42876767,clu_1961,clu_1988,2,6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,1,1,0,chr21:42876767:42879406:-,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,2,2,0,2,NA,0,3,3,0,3,Inf,3,10,13,3,10,NA,0,0,0,0,0,NA,0,6,6,0,6,NA,2,7,9,2,7,NA,2,6,8,2,6,NA,3,18,21,3,18,0.996333439547691,12,72,84,12,72,1.2830683179907,31,518,549,31,522,NA,0,125,125,0,127,chr21,42876767,42879406,-,42879406,42876767,clu_1959,clu_1988,48,698,746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,0,chr21:42876767:42879086:-,NA,0,1,1,0,1,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,0,0,0,2,NA,1,6,7,3,7,NA,0,0,0,0,0,NA,0,3,3,0,3,NA,1,6,7,2,7,NA,2,4,6,2,5,NA,0,4,4,3,16,Inf,8,50,58,10,64,-1.77096869955898,25,404,429,27,475,NA,0,107,107,0,117,chr21,42876767,42879086,-,42879086,42876767,clu_1958,clu_1988,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,0,chr21:42859722:42862281:-,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,3,-Inf,0,0,0,3,10,NA,0,0,0,0,0,NA,0,0,0,0,6,NA,0,0,0,2,7,-Inf,0,0,0,2,6,-Inf,0,0,0,3,18,0.803495237728811,0,0,0,12,72,0.295980875266476,0,4,4,31,522,NA,0,2,2,0,127,chr21,42859722,42862281,-,42862281,42859722,clu_1951,clu_1981,51,715,766,NA,0.752822471775282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,3,5,2,3,chr21:42859722:42873550:-,NA,3,4,7,3,4,NA,0,2,2,0,2,NA,7,21,28,7,21,NA,8,26,34,8,26,Inf,17,111,128,17,112,NA,2,2,4,2,2,NA,26,66,92,26,67,NA,251,518,769,253,524,Inf,24,91,115,24,93,Inf,23,137,160,23,137,-0.803495237728811,75,649,724,75,653,-0.295980875266476,156,2013,2169,157,2020,NA,9,285,294,9,289,chr21,42859722,42873550,-,42873550,42859722,clu_1954,clu_1981,3,36,39,NA,0.752832471675283,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:43105555:43105785:-,NA,0,1,1,1,1,NA,2,0,2,2,1,NA,0,1,1,1,10,NA,1,2,3,4,13,NA,5,11,16,16,62,NA,0,0,0,0,0,NA,3,4,7,12,23,NA,1,13,14,23,62,NA,3,5,8,10,37,NA,7,50,57,20,186,-Inf,16,97,113,60,477,-Inf,25,378,403,128,1571,NA,1,64,65,3,266,chr21,43105555,43105785,-,43105785,43105555,clu_2046,clu_2082,2,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,3,chr21:43105555:43107450:-,NA,0,0,0,3,4,NA,0,0,0,0,2,NA,0,0,0,7,21,NA,0,0,0,8,26,NA,0,0,0,17,112,NA,0,0,0,2,2,NA,0,1,1,26,67,NA,1,0,1,253,524,NA,0,0,0,24,93,NA,0,0,0,23,137,Inf,0,1,1,75,653,Inf,0,0,0,157,2020,NA,0,3,3,9,289,chr21,43105555,43107450,-,43107450,43105555,clu_2050,clu_2082,11,50,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,0,chr21:43100519:43104314:-,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,0,2,-Inf,0,0,0,0,2,-Inf,1,0,1,3,7,NA,0,0,0,0,0,-Inf,0,0,0,0,3,0.11247798342669,0,1,1,2,7,-Inf,0,0,0,2,5,-Inf,0,0,0,3,16,0.792238083204176,0,1,1,10,64,0.692287704787227,0,3,3,27,475,-Inf,0,3,3,0,117,chr21,43100519,43104314,-,43104314,43100519,clu_2041,clu_2075,207,2025,2232,NA,0.399376006239938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,1,2,1,1,chr21:43100519:43101365:-,NA,1,1,2,1,1,NA,2,1,3,2,1,NA,1,10,11,1,10,Inf,4,12,16,4,13,Inf,15,60,75,16,61,NA,0,0,0,0,0,Inf,12,23,35,12,23,-0.11247798342669,22,58,80,23,62,Inf,8,35,43,9,35,Inf,19,182,201,20,183,-0.792238083204176,59,469,528,59,476,-0.692287704787227,127,1553,1680,128,1562,Inf,3,266,269,3,266,chr21,43100519,43101365,-,43101365,43100519,clu_2039,clu_2075,7,51,58,NA,0.399376006239938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:42854626:42855681:-,NA,0,0,0,1,1,NA,0,0,0,2,1,NA,0,0,0,2,10,NA,0,0,0,4,13,NA,0,1,1,15,63,NA,0,0,0,0,0,NA,0,0,0,12,23,NA,0,0,0,23,63,NA,0,0,0,9,37,NA,0,1,1,21,187,NA,0,4,4,60,480,-Inf,0,9,9,129,1574,NA,0,0,0,3,267,chr21,42854626,42855681,-,42855681,42854626,clu_1947,clu_1979,54,768,822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,1,1,0,chr21:42854626:42859661:-,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,1,1,0,2,NA,0,2,2,0,2,NA,1,1,2,3,7,NA,0,0,0,0,0,NA,0,0,0,0,3,NA,1,0,1,2,7,NA,0,1,1,2,5,NA,3,12,15,3,16,NA,2,13,15,10,64,Inf,2,68,70,27,475,NA,0,7,7,0,117,chr21,42854626,42859661,-,42859661,42854626,clu_1949,clu_1979,0,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:42863596:42873550:-,NA,1,0,1,1,0,NA,0,1,1,0,1,NA,1,9,10,1,9,NA,2,5,7,2,5,2.484906649788,7,31,38,7,31,NA,0,0,0,0,0,NA,3,12,15,3,12,1.79175946922805,0,19,19,0,19,-Inf,3,20,23,3,20,Inf,7,40,47,8,40,-0.113328685307003,27,228,255,28,232,-0.786993643388421,86,1142,1228,88,1168,NA,1,188,189,1,191,chr21,42863596,42873550,-,42873550,42863596,clu_1954,clu_1986,37,586,623,NA,0.21539784602154,0.885121148788512,NA,NA,0.00390996090039097,NA,NA,NA,NA,NA,NA,NA,NA
