E/B/M_five.obs.logOR.ratio,E/B/M_obs.wt,E/B/M_obs.mut,E/B/M_total.reads.per.junction,E/B/M_five.wt.cluster.cov,E/B/M_five.mut.cluster.cov,intron_junction,Tcells_five.obs.logOR.ratio,Tcells_obs.wt,Tcells_obs.mut,Tcells_total.reads.per.junction,Tcells_five.wt.cluster.cov,Tcells_five.mut.cluster.cov,PreB_five.obs.logOR.ratio,PreB_obs.wt,PreB_obs.mut,PreB_total.reads.per.junction,PreB_five.wt.cluster.cov,PreB_five.mut.cluster.cov,DC_five.obs.logOR.ratio,DC_obs.wt,DC_obs.mut,DC_total.reads.per.junction,DC_five.wt.cluster.cov,DC_five.mut.cluster.cov,HSPC_five.obs.logOR.ratio,HSPC_obs.wt,HSPC_obs.mut,HSPC_total.reads.per.junction,HSPC_five.wt.cluster.cov,HSPC_five.mut.cluster.cov,IMP_five.obs.logOR.ratio,IMP_obs.wt,IMP_obs.mut,IMP_total.reads.per.junction,IMP_five.wt.cluster.cov,IMP_five.mut.cluster.cov,Bcells_five.obs.logOR.ratio,Bcells_obs.wt,Bcells_obs.mut,Bcells_total.reads.per.junction,Bcells_five.wt.cluster.cov,Bcells_five.mut.cluster.cov,NP_five.obs.logOR.ratio,NP_obs.wt,NP_obs.mut,NP_total.reads.per.junction,NP_five.wt.cluster.cov,NP_five.mut.cluster.cov,Mat_Mono_five.obs.logOR.ratio,Mat_Mono_obs.wt,Mat_Mono_obs.mut,Mat_Mono_total.reads.per.junction,Mat_Mono_five.wt.cluster.cov,Mat_Mono_five.mut.cluster.cov,MonoDC_five.obs.logOR.ratio,MonoDC_obs.wt,MonoDC_obs.mut,MonoDC_total.reads.per.junction,MonoDC_five.wt.cluster.cov,MonoDC_five.mut.cluster.cov,MkP_five.obs.logOR.ratio,MkP_obs.wt,MkP_obs.mut,MkP_total.reads.per.junction,MkP_five.wt.cluster.cov,MkP_five.mut.cluster.cov,MEP_five.obs.logOR.ratio,MEP_obs.wt,MEP_obs.mut,MEP_total.reads.per.junction,MEP_five.wt.cluster.cov,MEP_five.mut.cluster.cov,EP_five.obs.logOR.ratio,EP_obs.wt,EP_obs.mut,EP_total.reads.per.junction,EP_five.wt.cluster.cov,EP_five.mut.cluster.cov,None_five.obs.logOR.ratio,None_obs.wt,None_obs.mut,None_total.reads.per.junction,None_five.wt.cluster.cov,None_five.mut.cluster.cov,chr,start,end,strand,five_prime,three_prime,five_prime_ID,three_prime_ID,obs.wt,obs.mut,total.reads.per.junction,None_pvalue,EP_pvalue,MEP_pvalue,MkP_pvalue,MonoDC_pvalue,Mat_Mono_pvalue,NP_pvalue,Bcells_pvalue,IMP_pvalue,HSPC_pvalue,DC_pvalue,PreB_pvalue,Tcells_pvalue,E/B/M_pvalue
NA,0,0,0,0,0,chr21:37158203:37159698:+,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,2,2,1,10,-Inf,1,3,4,1,5,NA,0,0,0,2,14,NA,0,0,0,1,0,-Inf,1,0,1,2,4,-0.693147180559945,1,2,3,3,10,NA,0,1,1,0,7,-2.94443897916644,1,1,2,2,20,Inf,0,4,4,1,69,Inf,0,11,11,9,216,NA,0,0,0,0,35,chr21,37158203,37159698,+,37158203,37159698,clu_1367,clu_1394,4,24,28,NA,0.40669593304067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,1,0,1,1,0,chr21:37156906:37159698:+,NA,0,0,0,0,0,NA,0,0,0,0,1,-Inf,0,1,1,0,1,Inf,1,3,4,1,3,-Inf,4,6,10,4,6,NA,0,0,0,0,0,0,0,2,2,0,2,Inf,0,6,6,0,6,NA,0,2,2,0,2,0.847297860387204,0,5,5,0,5,-Inf,4,40,44,4,42,-0.502973648483305,5,108,113,5,111,NA,0,23,23,0,24,chr21,37156906,37159698,+,37156906,37159698,clu_1364,clu_1394,15,311,326,NA,0.520174798252018,NA,NA,NA,0.00403995960040404,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37158151:37159698:+,NA,0,0,0,2,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,2,2,0,3,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,Inf,2,4,6,2,5,-1.47590651980958,0,2,2,0,5,NA,0,1,1,0,1,chr21,37158151,37159698,+,37158151,37159698,clu_1366,clu_1394,2,10,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37430400:37472683:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,1,1,1,2,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,1,1,0,1,NA,0,2,2,0,2,NA,1,4,5,1,4,NA,0,7,7,0,10,NA,0,2,2,0,2,chr21,37430400,37472683,+,37430400,37472683,clu_1447,clu_1483,1,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37420384:37472683:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,Inf,0,1,1,0,4,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,1,1,0,2,NA,0,3,3,1,5,NA,0,2,2,0,21,NA,0,0,0,0,1,chr21,37420384,37472683,+,37420384,37472683,clu_1443,clu_1483,1,18,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:16419741:16487489:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,7,8,1,10,NA,0,2,2,1,5,NA,2,12,14,2,14,NA,1,0,1,1,0,NA,1,2,3,2,4,NA,0,6,6,3,10,NA,0,6,6,0,7,NA,1,14,15,2,20,Inf,1,54,55,1,69,NA,8,179,187,9,216,NA,0,29,29,0,35,chr21,16419741,16487489,+,16419741,16487489,clu_139,clu_143,2,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,0,chr21:16391685:16487489:+,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,0,0,0,1,NA,0,0,0,1,3,NA,0,0,0,4,6,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,6,NA,0,0,0,0,2,NA,0,0,0,0,5,-Inf,0,2,2,4,42,NA,0,3,3,5,111,NA,0,1,1,0,24,chr21,16391685,16487489,+,16391685,16487489,clu_138,clu_143,2,11,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37148647:37150077:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,4,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,2,NA,0,0,0,0,1,NA,0,0,0,0,2,-Inf,0,5,5,0,18,-Inf,0,5,5,1,40,NA,0,1,1,0,9,chr21,37148647,37150077,+,37148647,37150077,clu_1350,clu_1379,15,196,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37147603:37150077:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,1,10,NA,0,0,0,1,5,NA,0,0,0,2,14,NA,0,0,0,1,0,NA,0,0,0,2,4,NA,1,0,1,3,10,NA,0,0,0,0,7,NA,0,0,0,2,20,Inf,0,2,2,1,69,Inf,1,6,7,9,216,NA,0,2,2,0,35,chr21,37147603,37150077,+,37147603,37150077,clu_1349,clu_1379,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37073473:37108391:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,4,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,1,NA,0,0,0,0,2,NA,0,0,0,1,5,Inf,0,5,5,0,21,NA,0,1,1,0,1,chr21,37073473,37108391,+,37073473,37108391,clu_1313,clu_1364,0,11,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37096643:37108391:+,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,0,4,4,0,4,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,2,2,0,2,NA,0,1,1,0,1,NA,0,2,2,0,2,NA,0,13,13,0,18,-Inf,1,35,36,1,40,NA,0,8,8,0,9,chr21,37096643,37108391,+,37096643,37108391,clu_1329,clu_1364,1,66,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:37072537:37072863:-,NA,0,0,0,0,1,NA,0,0,0,2,1,NA,0,0,0,1,10,NA,0,0,0,4,11,NA,0,0,0,3,34,NA,0,0,0,0,0,NA,0,0,0,4,11,NA,0,0,0,14,23,NA,0,0,0,4,11,-Inf,1,0,1,12,39,Inf,0,3,3,15,131,Inf,0,5,5,21,361,Inf,0,1,1,1,44,chr21,37072537,37072863,-,37072863,37072537,clu_1305,clu_1348,1,9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,1,3,2,1,chr21:37072537:37072692:-,NA,0,1,1,0,1,NA,3,1,4,3,1,NA,1,11,12,1,12,NA,3,14,17,4,16,Inf,3,40,43,4,41,NA,0,0,0,0,0,NA,5,10,15,5,12,Inf,14,20,34,14,25,Inf,5,8,13,6,11,NA,14,51,65,17,56,Inf,18,147,165,18,167,Inf,27,384,411,28,424,NA,2,50,52,2,53,chr21,37072537,37072692,-,37072692,37072537,clu_1302,clu_1348,0,9,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:37072537:37072990:-,NA,0,0,0,0,1,NA,0,0,0,2,1,NA,0,0,0,1,10,NA,0,0,0,4,11,NA,0,2,2,3,34,NA,0,0,0,0,0,NA,0,0,0,4,11,NA,0,1,1,14,23,NA,0,1,1,4,11,Inf,0,0,0,12,39,Inf,0,1,1,15,131,Inf,0,4,4,21,361,Inf,0,0,0,1,44,chr21,37072537,37072990,-,37072990,37072537,clu_1306,clu_1348,0,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,2,chr21:37072537:37072847:-,NA,0,0,0,0,1,NA,0,0,0,0,1,-Inf,0,1,1,1,18,-Inf,0,3,3,1,19,Inf,0,6,6,15,80,NA,0,0,0,0,0,Inf,0,4,4,10,23,NA,0,5,5,7,56,-Inf,0,5,5,8,37,Inf,1,12,13,23,222,-1.00256923964813,5,33,38,84,690,Inf,21,228,249,207,3174,Inf,1,42,43,6,510,chr21,37072537,37072847,-,37072847,37072537,clu_1304,clu_1348,5,38,43,NA,0.249187508124919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37072537:37072999:-,NA,0,0,0,0,0,NA,0,0,0,0,0,Inf,0,0,0,0,1,Inf,0,0,0,0,0,-Inf,0,0,0,2,4,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-0.233614851181505,0,0,0,0,1,1.20397280432594,0,0,0,1,1,-1.04334960999306,0,1,1,0,2,0.173737813102563,0,1,1,1,14,-Inf,0,9,9,2,50,-Inf,0,1,1,0,4,chr21,37072537,37072999,-,37072999,37072537,clu_1307,clu_1348,74,600,674,NA,0.0614193858061419,0.849681503184968,NA,NA,0.693663063369366,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37072537:37073096:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,1,NA,0,0,0,1,2,NA,0,1,1,2,2,NA,0,0,0,0,0,NA,0,0,0,1,0,-0.105360515657826,0,0,0,3,4,NA,0,0,0,0,0,NA,0,0,0,0,3,Inf,0,1,1,3,18,Inf,0,3,3,4,86,Inf,0,0,0,0,19,chr21,37072537,37073096,-,37073096,37072537,clu_1309,clu_1348,2,15,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37069624:37072433:-,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,1,1,0,1,0.847297860387204,0,0,0,0,0,2.59026716544583,2,4,6,2,4,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-Inf,0,1,1,0,1,-0.628608659422374,1,1,2,1,1,0.781942679343076,0,1,1,0,2,-Inf,1,13,14,1,14,-1.03407376753054,2,41,43,2,50,-Inf,0,3,3,0,4,chr21,37069624,37072433,-,37072433,37069624,clu_1301,clu_1346,97,738,835,NA,0.167508324916751,0.159058409415906,NA,NA,0.00305996940030595,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,1,chr21:37069624:37072144:-,NA,0,0,0,0,1,NA,0,0,0,3,1,Inf,0,1,1,1,12,-0.847297860387204,1,2,3,4,16,-2.59026716544583,1,1,2,4,41,NA,0,0,0,0,0,Inf,0,2,2,5,12,Inf,0,5,5,14,25,0.628608659422374,1,3,4,6,11,-0.781942679343076,3,5,8,17,56,Inf,0,20,20,18,167,1.03407376753054,1,40,41,28,424,Inf,0,3,3,2,53,chr21,37069624,37072144,-,37072144,37069624,clu_1300,clu_1346,7,82,89,NA,0.167488325116749,0.159058409415906,NA,NA,0.00305996940030595,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,2,chr21:39178647:39180284:-,NA,0,0,0,0,1,NA,0,0,0,0,1,Inf,0,0,0,1,17,Inf,0,0,0,1,20,Inf,0,1,1,16,84,NA,0,0,0,0,0,Inf,0,1,1,10,25,Inf,0,1,1,9,61,Inf,0,0,0,9,39,0.228841572428847,0,2,2,23,234,-0.231166516985209,0,4,4,86,717,-0.377633732078357,0,2,2,214,3253,-0.801360765200178,0,2,2,6,515,chr21,39178647,39180284,-,39180284,39178647,clu_1530,clu_1579,28,339,367,0.232347676523235,0.248577514224858,0.579574204257957,0.680713192868071,NA,0,NA,NA,0.11809881901181,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:39178647:39179923:-,NA,0,0,0,0,0,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-Inf,0,1,1,3,3,-Inf,0,0,0,2,9,NA,0,0,0,0,0,-Inf,0,0,0,0,1,-Inf,0,0,0,0,0,-Inf,1,0,1,2,1,-0.228841572428848,1,0,1,2,15,0.231166516985209,0,1,1,3,19,0.377633732078356,0,0,0,0,5,0.801360765200178,0,1,1,0,1,chr21,39178647,39179923,-,39179923,39178647,clu_1526,clu_1579,336,4494,4830,0.232427675723243,0.248577514224858,0.579574204257957,0.68070319296807,NA,0,NA,NA,0.11809881901181,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:39179966:39183251:-,NA,0,0,0,0,1,NA,0,0,0,2,1,NA,0,0,0,1,10,NA,0,0,0,4,11,NA,0,0,0,3,34,NA,0,0,0,0,0,NA,0,0,0,4,11,NA,0,0,0,14,23,NA,0,0,0,4,11,NA,0,1,1,12,39,Inf,0,1,1,15,131,Inf,0,4,4,21,361,NA,0,1,1,1,44,chr21,39179966,39183251,-,39183251,39179966,clu_1542,clu_1582,0,12,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:39179966:39180284:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,1,2,3,1,2,NA,1,1,2,2,2,NA,0,0,0,0,0,NA,1,0,1,1,0,NA,3,4,7,3,4,NA,0,0,0,0,0,NA,0,3,3,0,3,-Inf,2,17,19,3,18,-Inf,4,72,76,4,86,NA,0,18,18,0,19,chr21,39179966,39180284,-,39180284,39179966,clu_1530,clu_1582,6,65,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,2,2,4,2,2,chr21:37232451:37267237:-,NA,0,1,1,0,1,NA,0,1,1,0,1,NA,1,17,18,1,17,NA,1,20,21,1,20,Inf,16,82,98,16,84,NA,0,0,0,0,0,NA,10,24,34,10,25,NA,9,59,68,9,61,NA,9,39,48,9,39,NA,23,231,254,23,234,Inf,86,711,797,86,717,Inf,214,3244,3458,214,3253,NA,6,511,517,6,515,chr21,37232451,37267237,-,37267237,37232451,clu_1435,clu_1467,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,2,2,chr21:37232451:37233361:-,NA,0,0,0,0,1,NA,0,0,0,0,0,NA,0,0,0,1,15,NA,0,0,0,1,16,0,0,0,0,15,72,NA,0,0,0,0,0,NA,0,0,0,10,19,NA,0,0,0,8,53,NA,0,0,0,7,31,NA,0,1,1,20,205,2.14006616349627,0,2,2,79,642,-Inf,0,6,6,182,2865,NA,0,0,0,4,459,chr21,37232451,37233361,-,37233361,37232451,clu_1424,clu_1467,12,118,130,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:37232451:37238459:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,1,1,0,1,NA,1,2,3,1,2,-Inf,2,1,3,2,1,NA,0,0,0,0,0,NA,1,0,1,1,0,NA,4,3,7,4,3,NA,0,0,0,0,0,NA,0,1,1,0,1,-Inf,2,17,19,3,18,Inf,3,74,77,3,76,NA,0,11,11,0,13,chr21,37232451,37238459,-,37238459,37232451,clu_1426,clu_1467,2,12,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,1,1,chr21:39177571:39180284:-,NA,0,0,0,0,1,NA,0,0,0,2,1,NA,1,2,3,1,10,NA,1,0,1,4,11,Inf,0,1,1,3,34,NA,0,0,0,0,0,Inf,0,2,2,4,11,Inf,0,0,0,14,23,NA,1,0,1,4,11,Inf,0,7,7,12,39,Inf,2,7,9,15,131,Inf,0,18,18,21,361,Inf,0,1,1,1,44,chr21,39177571,39180284,-,39180284,39177571,clu_1530,clu_1568,0,13,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
NA,0,0,0,0,0,chr21:39177571:39178448:-,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,0,0,0,0,0,NA,1,0,1,2,1,-Inf,1,1,2,2,4,NA,0,0,0,0,0,-Inf,0,0,0,0,0,-Inf,0,0,0,0,0,NA,0,0,0,0,0,-Inf,1,2,3,1,5,-Inf,1,3,4,2,6,-Inf,0,0,0,0,1,-Inf,0,0,0,0,0,chr21,39177571,39178448,-,39178448,39177571,clu_1518,clu_1568,377,4942,5319,NA,0.421145788542115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
